specification_id,cycle,estimate_margin_dem,environment_margin_dem,input_questions,retained_questions,aggregated_rows,unique_polls,unique_pollsters,effective_sample_size,weighted_mean_poll_age_days
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.449112635490164,6.7042013719411475,943,245,225,225,24,98.40176801695787,19.157749193356725
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.8892424812409743,0.8003182331168769,1364,326,265,265,55,103.68720618998643,21.16499002111875
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.2984185966515912,0.2685767369864321,735,120,86,86,32,42.86931806141378,15.1225767787561
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.58789106404108,7.729101957636973,1773,443,224,224,33,100.77026548547677,16.5407510428175
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.449112635490164,6.7042013719411475,943,245,225,225,24,98.40176801695787,19.157749193356725
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.8892424812409743,0.8003182331168769,1364,326,265,265,55,103.68720618998643,21.16499002111875
lb90__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.2984185966515912,0.2685767369864321,735,120,86,86,32,42.86931806141378,15.1225767787561
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.674131606517973,7.806718445866176,1773,443,224,224,33,102.93793564766588,16.915988832317048
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.526708950426599,6.774038055383939,943,245,225,225,24,101.07481212069027,19.053351958014126
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.859993114916259,0.7739938034246331,1364,326,265,265,55,110.05934476354348,21.296854328824683
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.4449004766895455,0.400410429020591,735,120,86,86,32,43.4764806703336,15.337069210111848
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.674131606517973,7.806718445866176,1773,443,224,224,33,102.93793564766588,16.915988832317048
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.526708950426599,6.774038055383939,943,245,225,225,24,101.07481212069027,19.053351958014126
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.859993114916259,0.7739938034246331,1364,326,265,265,55,110.05934476354348,21.296854328824683
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.4449004766895455,0.400410429020591,735,120,86,86,32,43.4764806703336,15.337069210111848
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.674131606517973,7.806718445866176,1773,443,224,224,33,102.93793564766588,16.915988832317048
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.526708950426599,6.774038055383939,943,245,225,225,24,101.07481212069027,19.053351958014126
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.859993114916259,0.7739938034246331,1364,326,265,265,55,110.05934476354348,21.296854328824683
lb90__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.4449004766895455,0.400410429020591,735,120,86,86,32,43.4764806703336,15.337069210111848
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2018,8.303577169559677,7.4732194526037095,1773,246,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2020,7.690800307428073,6.9217202766852655,943,225,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2022,0.42499069179962395,0.3824916226196616,1364,265,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2024,0.23106007511470736,0.20795406760323662,735,89,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.303577169559677,7.4732194526037095,1773,246,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.690800307428073,6.9217202766852655,943,225,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.42499069179962395,0.3824916226196616,1364,265,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.23106007511470736,0.20795406760323662,735,89,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.303577169559677,7.4732194526037095,1773,246,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.690800307428073,6.9217202766852655,943,225,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.42499069179962395,0.3824916226196616,1364,265,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.23106007511470736,0.20795406760323662,735,89,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2018,8.344433960678787,7.509990564610908,1773,246,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2020,7.796579907339158,7.016921916605242,943,225,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2022,0.3745923462556128,0.3371331116300515,1364,265,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2024,0.39677005807899657,0.35709305227109694,735,89,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.344433960678787,7.509990564610908,1773,246,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.796579907339158,7.016921916605242,943,225,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.3745923462556128,0.3371331116300515,1364,265,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.39677005807899657,0.35709305227109694,735,89,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.344433960678787,7.509990564610908,1773,246,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.796579907339158,7.016921916605242,943,225,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.3745923462556128,0.3371331116300515,1364,265,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.39677005807899657,0.35709305227109694,735,89,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.271532402026578,7.44437916182392,1773,246,224,224,33,100.00425579281138,16.43563897139507
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.442542221868516,6.698287999681664,943,225,225,225,24,98.27412806919341,19.18100547351044
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2022,0.7642100447401048,0.6877890402660943,1364,265,265,265,55,102.62908474879306,21.286122444489447
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.22440065670978393,0.20196059103880554,735,89,86,86,32,43.24976238060605,15.1320239178634
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.271532402026578,7.44437916182392,1773,246,224,224,33,100.00425579281138,16.43563897139507
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.442542221868516,6.698287999681664,943,225,225,225,24,98.27412806919341,19.18100547351044
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.7642100447401048,0.6877890402660943,1364,265,265,265,55,102.62908474879306,21.286122444489447
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.22440065670978393,0.20196059103880554,735,89,86,86,32,43.24976238060605,15.1320239178634
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.271532402026578,7.44437916182392,1773,246,224,224,33,100.00425579281138,16.43563897139507
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.442542221868516,6.698287999681664,943,225,225,225,24,98.27412806919341,19.18100547351044
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.7642100447401048,0.6877890402660943,1364,265,265,265,55,102.62908474879306,21.286122444489447
lb90__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.22440065670978393,0.20196059103880554,735,89,86,86,32,43.24976238060605,15.1320239178634
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.311021675603548,7.479919508043194,1773,246,224,224,33,103.17434817707353,16.79827121144574
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.516459938047649,6.764813944242884,943,225,225,225,24,100.93281973912651,19.075065732322997
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.7177979595148257,0.6460181635633432,1364,265,265,265,55,109.18629901092115,21.43274507951766
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.3750469459714699,0.3375422513743229,735,89,86,86,32,43.636550122449655,15.33725402749947
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.311021675603548,7.479919508043194,1773,246,224,224,33,103.17434817707353,16.79827121144574
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.516459938047649,6.764813944242884,943,225,225,225,24,100.93281973912651,19.075065732322997
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.7177979595148257,0.6460181635633432,1364,265,265,265,55,109.18629901092115,21.43274507951766
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.3750469459714699,0.3375422513743229,735,89,86,86,32,43.636550122449655,15.33725402749947
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.311021675603548,7.479919508043194,1773,246,224,224,33,103.17434817707353,16.79827121144574
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.516459938047649,6.764813944242884,943,225,225,225,24,100.93281973912651,19.075065732322997
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.7177979595148257,0.6460181635633432,1364,265,265,265,55,109.18629901092115,21.43274507951766
lb90__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.3750469459714699,0.3375422513743229,735,89,86,86,32,43.636550122449655,15.33725402749947
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2018,8.289726005939016,7.460753405345115,1773,224,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2020,7.715357482529907,6.943821734276916,943,225,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2022,0.6229996797052786,0.5606997117347507,1364,265,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,2024,0.3395223765717661,0.3055701389145895,735,87,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.289726005939016,7.460753405345115,1773,224,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.715357482529907,6.943821734276916,943,225,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.6229996797052786,0.5606997117347507,1364,265,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.3395223765717661,0.3055701389145895,735,87,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.289726005939016,7.460753405345115,1773,224,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.715357482529907,6.943821734276916,943,225,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.6229996797052786,0.5606997117347507,1364,265,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.3395223765717661,0.3055701389145895,735,87,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2018,8.373146141974564,7.535831527777107,1773,224,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2020,7.830320934767463,7.047288841290717,943,225,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2022,0.6049834343231192,0.5444850908908073,1364,265,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,2024,0.5013681628490478,0.45123134656414304,735,87,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.373146141974564,7.535831527777107,1773,224,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.830320934767463,7.047288841290717,943,225,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.6049834343231192,0.5444850908908073,1364,265,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.5013681628490478,0.45123134656414304,735,87,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.373146141974564,7.535831527777107,1773,224,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.830320934767463,7.047288841290717,943,225,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.6049834343231192,0.5444850908908073,1364,265,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.5013681628490478,0.45123134656414304,735,87,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.333594326443235,7.500234893798911,1773,224,224,224,33,98.63552515464097,16.379726231979824
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.455651564485328,6.710086408036796,943,225,225,225,24,98.51607306373788,19.134604354481475
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2022,0.8960317949787842,0.8064286154809057,1364,265,265,265,55,103.59727886714926,21.150872949925763
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.37655928197169897,0.33890335377452907,735,87,86,86,32,42.44218756346082,15.084631005963212
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.333594326443235,7.500234893798911,1773,224,224,224,33,98.63552515464097,16.379726231979824
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.455651564485328,6.710086408036796,943,225,225,225,24,98.51607306373788,19.134604354481475
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.8960317949787842,0.8064286154809057,1364,265,265,265,55,103.59727886714926,21.150872949925763
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.37655928197169897,0.33890335377452907,735,87,86,86,32,42.44218756346082,15.084631005963212
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.333594326443235,7.500234893798911,1773,224,224,224,33,98.63552515464097,16.379726231979824
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.455651564485328,6.710086408036796,943,225,225,225,24,98.51607306373788,19.134604354481475
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.8960317949787842,0.8064286154809057,1364,265,265,265,55,103.59727886714926,21.150872949925763
lb90__hl14__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.37655928197169897,0.33890335377452907,735,87,86,86,32,42.44218756346082,15.084631005963212
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.416120137787212,7.574508124008491,1773,224,224,224,33,102.02668630883997,16.78205723456096
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.536905934526259,6.7832153410736336,943,225,225,225,24,101.20425543423565,19.031748411917736
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.8727238113538266,0.785451430218444,1364,265,265,265,55,109.82949854895429,21.267814475191322
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.5184967164132972,0.4666470447719675,735,87,86,86,32,43.26249958355882,15.306890863607231
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.416120137787212,7.574508124008491,1773,224,224,224,33,102.02668630883997,16.78205723456096
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.536905934526259,6.7832153410736336,943,225,225,225,24,101.20425543423565,19.031748411917736
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.8727238113538266,0.785451430218444,1364,265,265,265,55,109.82949854895429,21.267814475191322
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.5184967164132972,0.4666470447719675,735,87,86,86,32,43.26249958355882,15.306890863607231
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.416120137787212,7.574508124008491,1773,224,224,224,33,102.02668630883997,16.78205723456096
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.536905934526259,6.7832153410736336,943,225,225,225,24,101.20425543423565,19.031748411917736
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.8727238113538266,0.785451430218444,1364,265,265,265,55,109.82949854895429,21.267814475191322
lb90__hl14__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.5184967164132972,0.4666470447719675,735,87,86,86,32,43.26249958355882,15.306890863607231
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2018,8.804685145986005,7.924216631387404,1773,224,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2020,7.712431512404687,6.941188361164219,943,227,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2022,0.7065190376479238,0.6358671338831314,1364,270,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,2024,0.3284896379884382,0.2956406741895944,735,88,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.804685145986005,7.924216631387404,1773,224,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.712431512404687,6.941188361164219,943,227,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.7065190376479238,0.6358671338831314,1364,270,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.3284896379884382,0.2956406741895944,735,88,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.804685145986005,7.924216631387404,1773,224,224,224,33,104.88933710707053,16.534410197565517
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.712431512404687,6.941188361164219,943,227,225,225,24,108.37389176065176,18.363071722200456
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.7065190376479238,0.6358671338831314,1364,270,265,265,55,123.75442305061854,19.34377300734196
lb90__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.3284896379884382,0.2956406741895944,735,88,86,86,32,45.65824377422648,14.823833300075366
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2018,8.939617896737833,8.04565610706405,1773,224,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2020,7.826881690123342,7.044193521111008,943,227,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2022,0.6981778760628534,0.6283600884565681,1364,270,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,2024,0.48853509994697214,0.4396815899522749,735,88,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.939617896737833,8.04565610706405,1773,224,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.826881690123342,7.044193521111008,943,227,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.6981778760628534,0.6283600884565681,1364,270,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.48853509994697214,0.4396815899522749,735,88,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.939617896737833,8.04565610706405,1773,224,224,224,33,104.7827106757459,16.86704111703483
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.826881690123342,7.044193521111008,943,227,225,225,24,105.77494008513811,18.26085083047019
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.6981778760628534,0.6283600884565681,1364,270,265,265,55,120.23460039803577,19.338000393799927
lb90__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.48853509994697214,0.4396815899522749,735,88,86,86,32,44.82400036430478,15.030134913038552
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.916350322613274,8.024715290351947,1773,224,224,224,33,99.40968383436034,16.489657383968314
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.454547956265045,6.70909316063854,943,227,225,225,24,98.51607306373788,19.134604354481475
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2022,0.9872767916889542,0.8885491125200589,1364,270,265,265,55,104.60421505030435,21.070759216204163
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.3614803235757532,0.3253322912181779,735,88,86,86,32,42.49178901252534,15.121406760242229
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.916350322613274,8.024715290351947,1773,224,224,224,33,99.40968383436034,16.489657383968314
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.454547956265045,6.70909316063854,943,227,225,225,24,98.51607306373788,19.134604354481475
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,0.9872767916889542,0.8885491125200589,1364,270,265,265,55,104.60421505030435,21.070759216204163
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.3614803235757532,0.3253322912181779,735,88,86,86,32,42.49178901252534,15.121406760242229
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.916350322613274,8.024715290351947,1773,224,224,224,33,99.40968383436034,16.489657383968314
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.454547956265045,6.70909316063854,943,227,225,225,24,98.51607306373788,19.134604354481475
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,0.9872767916889542,0.8885491125200589,1364,270,265,265,55,104.60421505030435,21.070759216204163
lb90__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.3614803235757532,0.3253322912181779,735,88,86,86,32,42.49178901252534,15.121406760242229
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2018,9.061048782183915,8.154943903965524,1773,224,224,224,33,101.65749585782717,16.887328522728176
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.535576655458772,6.7820189899128955,943,227,225,225,24,101.20425543423565,19.031748411917736
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2022,0.9704665427365814,0.8734198884629233,1364,270,265,265,55,110.72282415011088,21.190834572863313
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.5013697888184441,0.4512328099365997,735,88,86,86,32,43.312995015955764,15.343354894395027
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,9.061048782183915,8.154943903965524,1773,224,224,224,33,101.65749585782717,16.887328522728176
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.535576655458772,6.7820189899128955,943,227,225,225,24,101.20425543423565,19.031748411917736
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,0.9704665427365814,0.8734198884629233,1364,270,265,265,55,110.72282415011088,21.190834572863313
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.5013697888184441,0.4512328099365997,735,88,86,86,32,43.312995015955764,15.343354894395027
