source,source_file,source_row_number,source_row_hash,poll_id,question_id,race_id,cycle,election_date,stage,office_type,seat_name,pollster_id,pollster,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,transparency_score,methodology,start_date,end_date,field_period_days,days_before_election,sample_size,population,population_full,tracking,internal,partisan,sponsors,notes,url,url_article,url_topline,url_crosstab,dem_pct,rep_pct,ind_pct,two_party_total,margin_dem,two_party_margin_dem,valid_major_party_values,pre_election
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,674,c307185344c097e18af7e257a2aacd44f01a1d64ee85f6bd6d954e107e969442,83642,179249,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-08,2023-01-10,3,665,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,673,49ba029608f8cccebc1cb6dc8bd50f2d093047e24c9a5b45c107264b55f679c5,83641,179248,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-09,2023-01-11,3,664,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,672,5a777e11f04407d363957d906d7d8aaa118f07df7d9b490dd2c664e15530714c,83640,179247,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-10,2023-01-12,3,663,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,671,c9d538c8024c9ae673266193bc1339c4021d6a57e328c375d920aa16de67d70c,83639,179246,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-11,2023-01-13,3,662,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,43.0,,89.0,3.0,3.3707865168539324,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,670,baa302da322df62896ea210ce9a9655263dd9f9c51f33ec9c5b1a4d128bebd25,83638,179245,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-12,2023-01-14,3,661,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,669,5ab5eaa1c702a569c6a4782655a6765c30fafdfec33e0e2f0c3825447b31d85a,83637,179244,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-13,2023-01-15,3,660,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,668,702798d29c96d410c6eeca5fa92cdadba876c21c50e7c3e9f096f5d373a36800,82001,167295,9549,2024,2024-11-05,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2023-01-12,2023-01-16,5,659,1029.0,rv,rv,,,,Yahoo News,,https://www.scribd.com/document/620785183/20230117-yahoo-tabs#,,,https://www.scribd.com/document/620785183/20230117-yahoo-tabs#,46.0,40.0,,86.0,6.0,6.976744186046512,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,667,4b60378e1d36f69343881819891feb85ec1f7c10a7ce4352fb6229c8c31879de,83636,179243,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-14,2023-01-16,3,659,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,666,8a8fd8feab08aa392a371fb736707e520b8914e511a0d9d5f30973a2f923eca5,83635,179242,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-15,2023-01-17,3,658,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,43.0,,89.0,3.0,3.3707865168539324,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,664,2702919682ebc2194fa3a48df6f63b7cf0fc624b53bec02a62d86413a3797572,83416,178813,9549,2024,2024-11-05,general,U.S. House,Generic,1554,RMG Research,RMG Research,555,RMG Research,2.3,-0.4,,Online Opt-In Panel,2023-01-17,2023-01-18,2,657,,lv,lv,,,,,,https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,47.0,47.0,,94.0,0.0,0.0,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,665,b0a51086327036f5fc82221973d7f5424795853f9c2f71f7df9bc9a55f10969c,83634,179241,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-16,2023-01-18,3,657,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,663,4ccae871e2a298016f06b975f54742b3c64db1c7a0358b734085a97951b0d716,83633,179240,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-17,2023-01-19,3,656,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,43.0,,89.0,3.0,3.3707865168539324,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,661,849b5ed453f05bee535f504109e5d26e3ca97731652a2b214787ed090603cd6b,82049,167533,9549,2024,2024-11-05,general,U.S. House,Generic,1347,Cygnal,Cygnal,67,Cygnal,2.1,-1.1,,Online Opt-In Panel/Text-to-Web,2023-01-19,2023-01-20,2,655,2529.0,lv,lv,,,,,,https://www.cygn.al/national-survey-classified-documents-24-presidential-matchups-and-roe-impact/,https://www.cygn.al/national-survey-classified-documents-24-presidential-matchups-and-roe-impact/,,https://www.cygn.al/wp-content/uploads/2023/01/Cygnal-Jan-2023-National-Poll.pdf,46.0,45.4,,91.4,0.6000000000000014,0.656455142231949,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,662,eb2f3ff56ebf5caabf4acc07b258abd25679e04a092a9285e00cfa4272724e20,83632,179239,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-18,2023-01-20,3,655,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,659,de2a434d36c6d3b2a16f2d7fb78b294733ceb41e5acfae63211bfed057cade63,82030,167450,9549,2024,2024-11-05,general,U.S. House,Generic,1102,Emerson,Emerson College,88,Emerson College,2.9,-1.1,,IVR/Online Opt-In Panel,2023-01-19,2023-01-21,3,654,1015.0,rv,rv,,,,,,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,,,44.7,42.2,,86.9,2.5,2.8768699654775602,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,660,d72e86f719e16bf827de4cdf100be56c8bcf1de649d93dd10d9900cee8b3629e,83631,179238,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-19,2023-01-21,3,654,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,43.0,,89.0,3.0,3.3707865168539324,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,658,903be8683fab998ba25f1e0e9369116828f550d9122e2ae0fbae691234188368,83630,179237,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-20,2023-01-22,3,653,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,657,fe38326ef605e10750f51f81d64ebb31a281575678cfa9427439dc098e44b2e3,83629,179236,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-21,2023-01-23,3,652,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,656,ea1b43e6772ac685462fcf494608fdc334c2a77cd51c43f252af10a8c280f6e8,82063,167669,9549,2024,2024-11-05,general,U.S. House,Generic,294,McLaughlin,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,,Online Opt-In Panel,2023-01-19,2023-01-24,6,651,1000.0,lv,lv,,,,,,https://mclaughlinonline.com/pols/wp-content/uploads/2023/01/National-January-Presentation-RELEASE-01-24-23.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2023/01/National-January-Presentation-RELEASE-01-24-23.pdf,42.0,47.0,,89.0,-5.0,-5.617977528089888,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,655,9f146444ed87dc3c274284c8f7c0bc9016ec69f8ed0ce059aef2ba017affa314,82070,167734,9549,2024,2024-11-05,general,U.S. House,Generic,1292,Hart/POS,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,,Live Phone,2023-01-20,2023-01-24,5,651,810.0,rv,rv,,,,NBC News,,https://www.nbcnews.com/meet-the-press/first-read/poll-americans-concerned-biden-documents-trumps-rcna67942?cid=sm_npd_nn_tw_mtp,https://www.nbcnews.com/meet-the-press/first-read/poll-americans-concerned-biden-documents-trumps-rcna67942?cid=sm_npd_nn_tw_mtp,,https://s3.documentcloud.org/documents/23589424/230032-nbc-january-2023-poll-v2-129-release.pdf,46.0,47.0,,93.0,-1.0,-1.075268817204301,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,654,6fa9fe3680584ba1223abd57c60eefe28b6a29a69578e09900a657b260d7cf3e,83628,179235,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-22,2023-01-24,3,651,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,653,d08cb3d0ff48d2da72abf7e30c61402d02c300752ad9757014a9ad4c4e2c3762,83627,179234,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-23,2023-01-25,3,650,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,652,8599f1f383f095de5cb521a9c318ced876b518558a024ae3ed5004cd726af826,83626,179233,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-24,2023-01-26,3,649,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,651,068d2cd50f65a4e6ceb41229d290fcd57995a5ccb02786323c1190538555b997,83625,179232,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-25,2023-01-27,3,648,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,42.0,,88.0,4.0,4.545454545454546,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,650,78b4d60b2582a468e91153bbd6399203901fd6bd425d2b41edfc38f491002cb3,83624,179231,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-26,2023-01-28,3,647,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,42.0,,88.0,4.0,4.545454545454546,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,649,d77c7c3dab237f320ee2ef9b5e928724aeba72f9ddd53bf862f136866f8819c3,83623,179230,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-27,2023-01-29,3,646,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,42.0,,88.0,4.0,4.545454545454546,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,648,53a5bf62a488f565424f1a7c4fd1dfd831bb49083a62a01babef3f95d51a062b,83622,179229,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-28,2023-01-30,3,645,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,42.0,,87.0,3.0,3.4482758620689653,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,647,c31b9424944fdb1db465120da0e07c6528ac0395138b689b273491596bd375af,83621,179228,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-29,2023-01-31,3,644,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,42.0,,87.0,3.0,3.4482758620689653,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,646,01831bc659dd7b9e0fc8f8c2d53609db5c24d423d602a6c89ee0953406375068,83620,179227,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-30,2023-02-01,3,643,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,44.0,43.0,,87.0,1.0,1.1494252873563218,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,645,306762b12fccc565ecfea1c7b4aa3041c49df85e8fb7fa1facbf2b148aac8b31,83619,179226,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-01-31,2023-02-02,3,642,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,44.0,43.0,,87.0,1.0,1.1494252873563218,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,644,43f1f627b606464d73aed5ccb833103d83c17a52a825ddedbda747df99a71b61,83618,179225,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-01,2023-02-03,3,641,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,643,b8ba37e7ff05760ba0a153818e651fe052d0ff522c28e94a4ab324757aeccc0f,83617,179224,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-02,2023-02-04,3,640,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,642,680718edae1bd029437d4b969eee32621514661a8cf8ca76df37d5eb2f089063,83616,179223,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-03,2023-02-05,3,639,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,641,a430428ed7f8830078195eb43d42a33711813326d8a97b376865261b81e7d487,82129,168748,9549,2024,2024-11-05,general,U.S. House,Generic,568,YouGov,YouGov,391,YouGov,3.0,-1.1,,Online Matched Sample,2023-02-02,2023-02-06,5,638,1063.0,rv,rv,,,,Yahoo News,,https://news.yahoo.com/new-poll-shows-americans-at-odds-over-black-history-222030915.html,https://news.yahoo.com/new-poll-shows-americans-at-odds-over-black-history-222030915.html,,https://www.scribd.com/document/625072114/20230206-yahoo-tabs,45.0,42.0,,87.0,3.0,3.4482758620689653,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,640,e5e1553c97b41c362a24a1341119ba22580881937ca20bb66423e8de6d1639e7,83615,179222,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-04,2023-02-06,3,638,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,639,2cfc0bcd78f109f7aedabb0dbd83a4e6c933ebc3e80f4034af8e883a0ba353ba,83614,179221,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-05,2023-02-07,3,637,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,638,85e5664103f936ae057ec909aa49625e4665dab14ae50b9407eb888eaede4490,83613,179220,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-06,2023-02-08,3,636,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,637,44bb8efd0dbdfff51e5171c75a99f67cf9602dde01c6cf6c057a3ece9814d073,83612,179219,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-07,2023-02-09,3,635,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,42.0,,88.0,4.0,4.545454545454546,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,636,df363ea249d21f7c52addeaaace8e3772536c133efc6341215d7b65a14cd99e0,83611,179218,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-08,2023-02-10,3,634,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,47.0,42.0,,89.0,5.0,5.617977528089888,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,635,16e8037a9421266edebd855885c037e2b249b25607e2cf6b8c33e1ec1089b65b,83610,179217,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-09,2023-02-11,3,633,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,46.0,42.0,,88.0,4.0,4.545454545454546,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,634,70e6a65200b43e2a007871d63b47b56ff374c22ea31bb98723042e93c36bfe6b,83609,179216,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-10,2023-02-12,3,632,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,633,3cf117089588082408bbc996e11d5eaf21b31e0125443b938f5459d4eef7d14a,83608,179215,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-11,2023-02-13,3,631,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,44.0,43.0,,87.0,1.0,1.1494252873563218,True,True
FiveThirtyEight historical polling archive,historical/house/polling/raw/fivethirtyeight_archive/generic_ballot_polls_historical.csv,632,c11b298ef4f22bd3cb3b243ada56392f6516bfccd4bed9df37b009bec0c4ea54,83607,179214,9549,2024,2024-11-05,general,U.S. House,Generic,1189,Morning Consult,Morning Consult,218,Morning Consult,1.9,-0.3,,Online Opt-In Panel,2023-02-12,2023-02-14,3,630,7439.0,rv,rv,True,,,,,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,45.0,43.0,,88.0,2.0,2.272727272727273,True,True
