district_id,dem_candidate,gop_candidate,incumbent_party,dem_war_matched,gop_war_matched,dem_war_name,gop_war_name,dem_name_match_score,gop_name_match_score,dem_war_cycles,gop_war_cycles,dem_war_observations,gop_war_observations,dem_candidate_war,gop_candidate_war,dem_effective_war,gop_effective_war,candidate_war_net_dem,house_candidate_war_shrinkage,house_candidate_war_cap,house_candidate_war_one_sided_multiplier,candidate_war_adjustment_dem_before_match_quality,candidate_war_match_quality_multiplier,candidate_war_adjustment_dem,war_match_status
TN-1,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-2,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-3,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-4,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-5,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-6,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-7,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-8,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TN-9,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-1,"Prince, Yolanda","Moran, Nathaniel",R,False,True,,Nathaniel Moran,0.0,1.0,,2022,0,1,0.0,1.4,0.0,0.7,-0.7,0.45,3.0,0.5,-0.315,0.5,-0.1575,Only R matched
TX-2,"Finnie, Shaun","Toth, Steve",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-3,"Hunt, Evan","Self, Keith",R,False,True,,Keith Self,0.0,1.0,,"2024,2022",0,2,0.0,0.5196969696969698,0.0,0.2598484848484849,-0.2598484848484849,0.45,3.0,0.5,-0.1169318181818182,0.5,-0.0584659090909091,Only R matched
TX-4,"Pearce, Jason","Fallon, Pat",R,False,True,,Pat Fallon,0.0,1.0,,"2024,2022,2020",0,3,0.0,0.25609756097560976,0.0,0.12804878048780488,-0.12804878048780488,0.45,3.0,0.5,-0.0576219512195122,0.5,-0.0288109756097561,Only R matched
TX-5,"Hockett, Chrissy ","Gooden, Lance",R,False,True,,Lance Gooden,0.0,1.0,,"2024,2022,2020,2018",0,4,0.0,-1.1347826086956523,0.0,-0.5673913043478261,0.5673913043478261,0.45,3.0,0.5,0.25532608695652176,0.5,0.12766304347826088,Only R matched
TX-6,"Minton, Danny","Ellzey, Jake",R,False,True,,Jake Ellzey,0.0,1.0,,2024,0,1,0.0,-1.05,0.0,-0.525,0.525,0.45,3.0,0.5,0.23625000000000002,0.5,0.11812500000000001,Only R matched
TX-7,"Fletcher, Lizzie","Hale, Alexander",D,True,False,Lizzie Fletcher,,1.0,0.0,"2024,2022,2020,2018",,4,0,-0.13043478260869562,0.0,-0.06521739130434781,0.0,-0.06521739130434781,0.45,3.0,0.5,-0.029347826086956515,0.5,-0.014673913043478258,Only D matched
TX-8,"Jones, Laura","Steinmann, Jessica",R,True,False,Laura Jones,,1.0,0.0,"2024,2022",,2,0,0.19242424242424236,0.0,0.19242424242424236,0.0,0.19242424242424236,0.45,3.0,0.5,0.08659090909090907,0.5,0.04329545454545453,Only D matched
TX-9,"Gutierrez, Leticia","Mealer, Alex",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-10,"Rourk, Caitlin","Gober, Chris",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-11,"Reynolds, Claire","Pfluger, Ausatin",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-12,"Rodriguez Prilliman, Angela","Goldman, Craig",R,False,True,,Craig Goldman,0.0,1.0,,2024,0,1,0.0,1.1,0.0,0.55,-0.55,0.45,3.0,0.5,-0.24750000000000003,0.5,-0.12375000000000001,Only R matched
TX-13,"Nair, Mark","Jackson, Ronny",R,False,True,,Ronny Jackson,0.0,1.0,,"2022,2020",0,2,0.0,-2.073809523809524,0.0,-1.036904761904762,1.036904761904762,0.45,3.0,0.5,0.4666071428571429,0.5,0.23330357142857144,Only R matched
TX-14,"Bartie, Thurmond","Weber, Randy",R,False,True,,Randy Weber,0.0,1.0,,"2024,2022,2020,2018,2016,2014",0,6,0.0,-0.09999999999999996,0.0,-0.04999999999999998,0.04999999999999998,0.45,3.0,0.5,0.022499999999999992,0.5,0.011249999999999996,Only R matched
TX-15,"Pulido, Bobby","De La Cruz, Monica",R,False,True,,Monica de la Cruz,0.0,1.0,,"2024,2022,2020",0,3,0.0,-1.447560975609756,0.0,-0.723780487804878,0.723780487804878,0.45,3.0,0.5,0.3257012195121951,0.5,0.16285060975609755,Only R matched
TX-16,"Escobar, Veronica","Bauman, Adam",D,True,False,Veronica Escobar,,1.0,0.0,"2024,2022,2020,2018",,4,0,-1.6760869565217393,0.0,-0.8380434782608697,0.0,-0.8380434782608697,0.45,3.0,0.5,-0.3771195652173914,0.5,-0.1885597826086957,Only D matched
TX-17,"Shepard, Casey","Sessions, Pete",R,False,True,,Pete Sessions,0.0,1.0,,"2024,2022,2020,2018,2014",0,5,0.0,-0.17446808510638298,0.0,-0.08723404255319149,0.08723404255319149,0.45,3.0,0.5,0.03925531914893617,0.5,0.019627659574468086,Only R matched
TX-18,"Menefee, Christian","Whitfield, Ronald",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-19,"Rable, Kyle","Sell, Tom",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-20,"Castro, Joaquin","Baez, Edgardo",D,True,False,Joaquin Castro,,1.0,0.0,"2022,2020",,2,0,3.5738095238095235,0.0,1.7869047619047618,0.0,1.7869047619047618,0.45,3.0,0.5,0.8041071428571428,0.5,0.4020535714285714,Only D matched
TX-21,"Hook, Kristin","Teixeira, Mark",R,True,False,Kristin Hook,,1.0,0.0,2024,,1,0,1.3,0.0,1.3,0.0,1.3,0.45,3.0,0.5,0.5850000000000001,0.5,0.29250000000000004,Only D matched
TX-22,"Greene-Scott, Marquette","Nehls, Trever",R,True,False,Marquette Greene-Scott,,1.0,0.0,2024,,1,0,-0.1,0.0,-0.1,0.0,-0.1,0.45,3.0,0.5,-0.045000000000000005,0.5,-0.022500000000000003,Only D matched
TX-23,"Padilla, Katie","Herrera, Brandon",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-24,"Burge, Kevin","Van Duyne, Beth",R,False,True,,Beth Van Duyne,0.0,1.0,,"2024,2022,2020",0,3,0.0,-0.26829268292682923,0.0,-0.13414634146341461,0.13414634146341461,0.45,3.0,0.5,0.06036585365853658,0.5,0.03018292682926829,Only R matched
TX-25,"Sims, Dione","Williams, Roger",R,False,True,,Roger Williams,0.0,1.0,,"2020,2018,2016,2014",0,4,0.0,-1.723529411764706,0.0,-0.861764705882353,0.861764705882353,0.45,3.0,0.5,0.38779411764705884,0.5,0.19389705882352942,Only R matched
TX-26,"Shook, Steven","Gill, Brandon",R,False,True,,Brandon Gill,0.0,1.0,,2024,0,1,0.0,0.9,0.0,0.45,-0.45,0.45,3.0,0.5,-0.2025,0.5,-0.10125,Only R matched
TX-27,"Lloyd, Tanya","Cloud, Michael",R,True,True,Tanya Lloyd,Michael Cloud,1.0,1.0,2024,"2024,2022,2020,2018",1,4,0.4,-0.782608695652174,0.4,-0.391304347826087,0.791304347826087,0.45,3.0,0.5,0.35608695652173916,1.0,0.35608695652173916,Both matched
TX-28,"Cuellar, Henry","Tijerina, Tano",D,True,False,Henry Cuellar,,1.0,0.0,"2024,2022,2020,2016",,4,0,5.0011363636363635,0.0,2.5005681818181817,0.0,2.5005681818181817,0.45,3.0,0.5,1.1252556818181818,0.5,0.5626278409090909,Only D matched
TX-29,"Garcia, Sylvia","Fierro, Martha",D,True,False,Sylvia Garcia,,1.0,0.0,"2024,2022,2020,2018",,4,0,3.8347826086956527,0.0,1.9173913043478263,0.0,1.9173913043478263,0.45,3.0,0.5,0.8628260869565219,0.5,0.4314130434782609,Only D matched
TX-30,"Haynes, Frederick","Jackson, Everett",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-31,"Early, Justin","Carter, John",R,False,True,,John Carter,0.0,1.0,,"2024,2020,2018,2016,2014",0,5,0.0,-0.3891891891891892,0.0,-0.1945945945945946,0.1945945945945946,0.45,3.0,0.5,0.08756756756756758,0.5,0.04378378378378379,Only R matched
TX-32,"Barrios, Don","Yarbrough, Jace",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-33,"Allred, Collin","Gillespie, Patrick",D,True,True,Colin Allred,Patrick Gillespie,1.0,1.0,"2022,2020,2018","2024,2022",3,2,1.0673076923076923,0.7606060606060606,0.5336538461538461,0.7606060606060606,-0.22695221445221447,0.45,3.0,0.5,-0.10212849650349652,1.0,-0.10212849650349652,Both matched
TX-34,"Gonzalez, Vicente","Flores, Eric",D,True,False,Vicente Gonzalez,,1.0,0.0,"2024,2022,2020,2018,2016",,5,0,0.586734693877551,0.0,0.2933673469387755,0.0,0.2933673469387755,0.45,3.0,0.5,0.13201530612244897,0.5,0.06600765306122448,Only D matched
TX-35,"Garcia, Johnny","De La Cruz, Carlos",D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
TX-36,"Hart, Rhonda","Babin, Brian",R,True,True,Rhonda Hart,Brian Babin,1.0,1.0,2024,"2024,2022,2020,2018,2014",1,5,0.25,-0.8021276595744681,0.25,-0.40106382978723404,0.651063829787234,0.45,3.0,0.5,0.2929787234042553,1.0,0.2929787234042553,Both matched
TX-37,"Casar, Greg","Pena, Lauren",D,True,False,Greg Casar,,1.0,0.0,"2024,2022",,2,0,1.345724878333523e-16,0.0,6.728624391667616e-17,0.0,6.728624391667616e-17,0.45,3.0,0.5,3.0278809762504273e-17,0.5,1.5139404881252137e-17,Only D matched
TX-38,"McDonagh, Melissa","Bonck, John",R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
UT-1,"McAdams, Ben","Owen, Riley",R,True,False,Ben McAdams,,1.0,0.0,"2020,2018",,2,0,5.115384615384616,0.0,5.115384615384616,0.0,5.115384615384616,0.45,3.0,0.5,2.301923076923077,0.5,1.1509615384615386,Only D matched
UT-2,"Crosby, Peter","Moore, Blake",R,False,True,,Blake Moore,0.0,1.0,,"2024,2022,2020",0,3,0.0,2.1939024390243906,0.0,1.0969512195121953,-1.0969512195121953,0.45,3.0,0.5,-0.4936280487804879,0.5,-0.24681402439024394,Only R matched
UT-3,"Udell, Kent","Maloy, Celeste",R,False,True,,Celeste Maloy,0.0,1.0,,2024,0,1,0.0,-0.2,0.0,-0.1,0.1,0.45,3.0,0.5,0.045000000000000005,0.5,0.022500000000000003,Only R matched
UT-4,"Larsen, Johnny","Kennedy, Mike",R,False,True,,Mike Kennedy,0.0,1.0,,2024,0,1,0.0,5.25,0.0,2.625,-2.625,0.45,3.0,0.5,-1.1812500000000001,0.5,-0.5906250000000001,Only R matched
VT-AL,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-1,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-2,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-3,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-4,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-5,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-6,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-7,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-8,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-9,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-10,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
VA-11,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-1,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-2,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-3,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-4,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-5,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-6,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-7,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-8,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-9,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WA-10,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WV-1,"George, Vince","Miller, Carol",R,False,True,,Carol Miller,0.0,1.0,,"2024,2022,2020,2018",0,4,0.0,-3.1391304347826092,0.0,-1.5695652173913046,1.5695652173913046,0.45,3.0,0.5,0.7063043478260871,0.5,0.35315217391304354,Only R matched
WV-2,"Parsi, Ace","Moore, Riley ",R,False,True,,Riley Moore,0.0,1.0,,2024,0,1,0.0,1.1,0.0,0.55,-0.55,0.45,3.0,0.5,-0.24750000000000003,0.5,-0.12375000000000001,Only R matched
WI-1,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WI-2,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WI-3,,,D,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WI-4,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WI-5,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WI-6,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WI-7,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WI-8,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.0,0.0,0.0,Neither matched
WY-AL,,,R,False,False,,,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.45,3.0,0.5,0.
