cycle,chamber,race_id,district_id,state,district,election_date,election_type,dem_candidate,gop_candidate,other_candidates,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,actual_dem_margin,actual_winner,has_dem_candidate,has_gop_candidate,major_party_contested,named_candidate_count,named_dem_count,named_gop_count,named_other_count,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,include_in_major_party_margin_scoring,special_handling_notes,source_name,source_url,retrieved_date,dem_candidate_join_name,dem_candidate_uid,dem_fec_candidate_id,dem_principal_campaign_committee_id,dem_fec_status,dem_is_incumbent,dem_is_challenger,dem_is_open_seat_candidate,dem_fec_candidate_status,dem_match_method,dem_match_score,gop_candidate_join_name,gop_candidate_uid,gop_fec_candidate_id,gop_principal_campaign_committee_id,gop_fec_status,gop_is_incumbent,gop_is_challenger,gop_is_open_seat_candidate,gop_fec_candidate_status,gop_match_method,gop_match_score,incumbency_status,open_seat,incumbent_party,incumbency_data_complete,district_pres_margin_dem,boundary_compatibility,presidential_baseline_available,presidential_result_year,boundary_cycle,national_environment_margin_dem,environment_multiplier,district_elasticity,state_environment_adjustment_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,special_adjustment_dem,polling_adjustment_dem,historical_input_status,characteristics_elasticity,characteristics_elasticity_raw_prediction,characteristics_elasticity_model_alpha,characteristics_model_training_match,characteristics_elasticity_method,characteristics_elasticity_limitations,elasticity_source,elasticity_match_status
2022,House,TX-4,TX-4,TX,4,2022-11-08,General,IRO OMERE,PAT FALLON,JOHN SIMMONS,79179,170781,6049,256009,30.928209555132828,66.70898288732037,-35.78077333218754,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,IRO OMERE,HOUSE_2022_TX_4_D_IRO_OMERE,H2TX04124,C00792812,C,False,True,False,C,probable_automatic,70.75,PAT FALLON,HOUSE_2022_TX_4_R_PAT_FALLON,H0TX04219,C00750307,I,True,False,False,C,high_confidence_automatic,90.0,confirmed_incumbent_running,False,R,True,-26.0,authoritative_2022_boundary,True,2020,2022,,,0.8960707130915219,,,,,,presidential_baseline_ready,0.8960707130915219,0.8319104652942577,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-5,TX-5,TX,5,2022-11-08,General,TARTISHA HILL,LANCE GOODEN,KEVIN A HALE,71930,135595,4440,211965,33.93484773429576,63.97046682235275,-30.03561908805699,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,TARTISHA HILL,HOUSE_2022_TX_5_D_TARTISHA_HILL,H2TX05246,C00798991,C,False,True,False,C,high_confidence_automatic,95.0,LANCE GOODEN,HOUSE_2022_TX_5_R_LANCE_GOODEN,H8TX05144,C00662601,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-22.4,authoritative_2022_boundary,True,2020,2022,,,0.6042718528176516,,,,,,presidential_baseline_ready,0.6042718528176516,0.5610049194749338,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-6,TX-6,TX,6,2022-11-08,General,,JAKE ELLZEY,,0,149321,0,149321,0.0,100.0,-100.0,R,False,True,False,1,0,1,0,R_unopposed,True,False,True,False,Nonstandard general-election party structure: R_unopposed,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,,,,,,False,,,,,,JAKE ELLZEY,HOUSE_2022_TX_6_R_JAKE_ELLZEY,H8TX06266,C00770438,I,True,False,False,P,probable_automatic,70.75,confirmed_incumbent_running,False,R,True,-24.0,authoritative_2022_boundary,True,2020,2022,,,0.6969935148532039,,,,,,presidential_baseline_ready,0.6969935148532039,0.6470875465264607,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-7,TX-7,TX,7,2022-11-08,General,LIZZIE FLETCHER,JOHNNY TEAGUE,,115994,65835,0,181829,63.79290432219283,36.20709567780717,27.585808644385654,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,LIZZIE FLETCHER,HOUSE_2022_TX_7_D_LIZZIE_FLETCHER,H8TX07140,C00640045,I,True,False,False,C,manual_override,100.0,JOHNNY TEAGUE,HOUSE_2022_TX_7_R_JOHNNY_TEAGUE,H0TX09176,C00706242,C,False,True,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,D,True,29.7,authoritative_2022_boundary,True,2020,2022,,,1.2272355704293474,,,,,,presidential_baseline_ready,1.2272355704293474,1.1393633331672848,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-8,TX-8,TX,8,2022-11-08,General,LAURA JONES,MORGAN LUTTRELL,ROY ERIKSEN,68715,153127,3126,224968,30.544344084492018,68.06612495999431,-37.521780875502294,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,LAURA JONES,HOUSE_2022_TX_8_D_LAURA_JONES,H0TX08145,C00721597,O,False,False,True,C,high_confidence_automatic,100.0,MORGAN LUTTRELL,HOUSE_2022_TX_8_R_MORGAN_LUTTRELL,H2TX08182,C00781112,O,False,False,True,C,high_confidence_automatic,95.0,confirmed_open,True,,True,-27.2,authoritative_2022_boundary,True,2020,2022,,,0.8855577797136976,,,,,,presidential_baseline_ready,0.8855577797136976,0.8221502765388642,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-9,TX-9,TX,9,2022-11-08,General,AL GREEN,JIMMY I LEON,,125446,38161,0,163607,76.6752033837183,23.3247966162817,53.3504067674366,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,AL GREEN,HOUSE_2022_TX_9_D_AL_GREEN,H4TX09095,C00578567,I,True,False,False,C,probable_automatic,72.0,JIMMY I LEON,HOUSE_2022_TX_9_R_JIMMY_I_LEON,H2TX09156,C00813980,C,False,True,False,C,manual_override,100.0,confirmed_incumbent_running,False,D,True,53.4,authoritative_2022_boundary,True,2020,2022,,,1.6003669030025602,,,,,,presidential_baseline_ready,1.6003669030025602,1.4857778024293145,300.0,False,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_without_historical_label_target
2022,House,TX-10,TX-10,TX,10,2022-11-08,General,LINDA NUNO,MICHAEL T MCCAUL,BILL KELSEY,86404,159469,6064,251937,34.29587555619064,63.29717349972414,-29.0012979435335,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,LINDA NUNO,HOUSE_2022_TX_10_D_LINDA_NUNO,H2TX21201,C00796771,C,False,True,False,N,manual_override,100.0,MICHAEL T MCCAUL,HOUSE_2022_TX_10_R_MICHAEL_T_MCCAUL,H4TX10093,C00392688,I,True,False,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,R,True,-18.8,authoritative_2022_boundary,True,2020,2022,,,1.2493113866984744,,,,,,presidential_baseline_ready,1.2493113866984744,1.159858481949504,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-11,TX-11,TX,11,2022-11-08,General,,AUGUST PFLUGER,,0,151066,0,151066,0.0,100.0,-100.0,R,False,True,False,1,0,1,0,R_unopposed,True,False,True,False,Nonstandard general-election party structure: R_unopposed,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,,,,,,False,,,,,,AUGUST PFLUGER,HOUSE_2022_TX_11_R_AUGUST_PFLUGER,H0TX11230,C00719294,I,True,False,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,R,True,-40.4,authoritative_2022_boundary,True,2020,2022,,,1.0832203505321596,,,,,,presidential_baseline_ready,1.0832203505321596,1.005659857711897,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-12,TX-12,TX,12,2022-11-08,General,TREY J HUNT,KAY GRANGER,,85026,152953,0,237979,35.728362586614786,64.27163741338522,-28.54327482677043,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,TREY J HUNT,HOUSE_2022_TX_12_D_TREY_J_HUNT,H2TX12085,C00767285,C,False,True,False,C,high_confidence_automatic,92.5,KAY GRANGER,HOUSE_2022_TX_12_R_KAY_GRANGER,H6TX12060,C00310532,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-18.1,authoritative_2022_boundary,True,2020,2022,,,0.7386409073607099,,,,,,presidential_baseline_ready,0.7386409073607099,0.6857529120752097,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-13,TX-13,TX,13,2022-11-08,General,KATHLEEN BROWN,RONNY JACKSON,,52910,161767,0,214677,24.64632913633039,75.3536708636696,-50.70734172733921,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,KATHLEEN BROWN,HOUSE_2022_TX_13_D_KATHLEEN_BROWN,H2TX13117,C00778886,C,False,True,False,C,high_confidence_automatic,92.0,RONNY JACKSON,HOUSE_2022_TX_13_R_RONNY_JACKSON,H0TX13228,C00730531,I,True,False,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,R,True,-45.5,authoritative_2022_boundary,True,2020,2022,,,0.7785105424922799,,,,,,presidential_baseline_ready,0.7785105424922799,0.7227678108201808,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-14,TX-14,TX,14,2022-11-08,General,MIKAL WILLIAMS,"RANDY K WEBER, SR",,63606,149543,0,213149,29.841097072939583,70.15890292706041,-40.31780585412083,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,MIKAL WILLIAMS,HOUSE_2022_TX_14_D_MIKAL_WILLIAMS,H0TX14218,C00723734,C,False,True,False,C,high_confidence_automatic,95.0,"RANDY K WEBER, SR",HOUSE_2022_TX_14_R_RANDY_K_WEBER,H2TX14149,C00502229,I,True,False,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,R,True,-28.5,authoritative_2022_boundary,True,2020,2022,,,0.8141617860051862,,,,,,presidential_baseline_ready,0.8141617860051862,0.7558663622467929,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-15,TX-15,TX,15,2022-11-08,General,MICHELLE VALLEJO,MONICA DE LA CRUZ,"ROSS LYNN LEONE, JR",68097,80978,2814,151889,44.833398073593216,53.313933201219314,-8.480535127626096,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,MICHELLE VALLEJO,HOUSE_2022_TX_15_D_MICHELLE_VALLEJO,H2TX15203,C00797217,C,False,True,False,C,high_confidence_automatic,100.0,MONICA DE LA CRUZ,HOUSE_2022_TX_15_R_MONICA_DE_LA_CRUZ,H0TX15124,C00723072,C,False,True,False,C,high_confidence_automatic,100.0,unresolved,,,False,-2.9,authoritative_2022_boundary,True,2020,2022,,,0.9779215565671672,,,,,,presidential_baseline_ready,0.9779215565671672,0.9079006436202808,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-16,TX-16,TX,16,2022-11-08,General,VERONICA ESCOBAR,IRENE ARMENDARIZ JACKSON,,95510,54986,0,150496,63.46348075696364,36.53651924303636,26.92696151392728,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,VERONICA ESCOBAR,HOUSE_2022_TX_16_D_VERONICA_ESCOBAR,H8TX16109,C00653923,I,True,False,False,C,high_confidence_automatic,100.0,IRENE ARMENDARIZ JACKSON,HOUSE_2022_TX_16_R_IRENE_ARMENDARIZ_JACKSON,H0TX16106,C00714378,C,False,True,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,D,True,35.4,authoritative_2022_boundary,True,2020,2022,,,0.6428010441075662,,,,,,presidential_baseline_ready,0.6428010441075662,0.5967753525279451,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-17,TX-17,TX,17,2022-11-08,General,MARY JO WOODS,PETE SESSIONS,,72801,144408,0,217209,33.516566993080396,66.4834330069196,-32.96686601383921,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,MARY JO WOODS,HOUSE_2022_TX_17_D_MARY_JO_WOODS,H2TX17118,,C,False,True,False,N,high_confidence_automatic,100.0,PETE SESSIONS,HOUSE_2022_TX_17_R_PETE_SESSIONS,H2TX03126,C00303305,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-22.5,authoritative_2022_boundary,True,2020,2022,,,0.677796795061331,,,,,,presidential_baseline_ready,0.677796795061331,0.6292653458219172,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-18,TX-18,TX,18,2022-11-08,General,SHEILA JACKSON LEE,CARMEN MARIA MONTIEL,VINCE DUNCAN | PHIL KURTZ,110511,40941,4816,156268,70.71889318350526,26.19922184964292,44.51967133386234,D,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,SHEILA JACKSON LEE,HOUSE_2022_TX_18_D_SHEILA_JACKSON_LEE,H4TX18054,C00287904,I,True,False,False,C,high_confidence_automatic,100.0,CARMEN MARIA MONTIEL,HOUSE_2022_TX_18_R_CARMEN_MARIA_MONTIEL,H2TX18207,C00792614,C,False,True,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,D,True,48.6,authoritative_2022_boundary,True,2020,2022,,,0.78689389843528,,,,,,presidential_baseline_ready,0.78689389843528,0.7305509036513336,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-19,TX-19,TX,19,2022-11-08,General,,JODEY C ARRINGTON,NATHAN LEWIS,0,152321,37360,189681,0.0,80.30377317707098,-80.30377317707098,R,False,True,False,2,0,1,1,R_vs_Other,False,False,False,False,Nonstandard general-election party structure: R_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,,,,,,False,,,,,,JODEY C ARRINGTON,HOUSE_2022_TX_19_R_JODEY_C_ARRINGTON,H6TX19099,C00588657,I,True,False,False,C,high_confidence_automatic,92.5,confirmed_incumbent_running,False,R,True,-46.2,authoritative_2022_boundary,True,2020,2022,,,0.9693140163039898,,,,,,presidential_baseline_ready,0.9693140163039898,0.8999094184627553,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-20,TX-20,TX,20,2022-11-08,General,JOAQUIN CASTRO,KYLE SINCLAIR,,115352,53226,21,168599,68.4179621468692,31.56958226323999,36.8483798836292,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,JOAQUIN CASTRO,HOUSE_2022_TX_20_D_JOAQUIN_CASTRO,H2TX35011,C00497933,I,True,False,False,C,high_confidence_automatic,100.0,KYLE SINCLAIR,HOUSE_2022_TX_20_R_KYLE_SINCLAIR,H2TX20096,C00792515,C,False,True,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,D,True,33.1,authoritative_2022_boundary,True,2020,2022,,,1.108791809119237,,,,,,presidential_baseline_ready,1.108791809119237,1.0294003546399062,300.0,False,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_without_historical_label_target
2022,House,TX-21,TX-21,TX,21,2022-11-08,General,CLAUDIA ANDREANA ZAPATA,CHIP ROY,,122655,207426,0,330081,37.159060957764915,62.840939042235085,-25.681878084470178,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,CLAUDIA ANDREANA ZAPATA,HOUSE_2022_TX_21_D_CLAUDIA_ANDREANA_ZAPATA,H2TX35128,C00781948,C,False,True,False,C,high_confidence_automatic,100.0,CHIP ROY,HOUSE_2022_TX_21_R_CHIP_ROY,H8TX21307,C00662767,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-19.7,authoritative_2022_boundary,True,2020,2022,,,1.330982425550149,,,,,,presidential_baseline_ready,1.330982425550149,1.235681729980625,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-22,TX-22,TX,22,2022-11-08,General,JAMIE KAYE JORDAN,TROY E NEHLS,JOSEPH LEBLANC,85653,150014,5548,241215,35.508985759592065,62.19099143917252,-26.682005679580456,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,JAMIE KAYE JORDAN,HOUSE_2022_TX_22_D_JAMIE_KAYE_JORDAN,H2TX22183,C00797399,C,False,True,False,N,high_confidence_automatic,100.0,TROY E NEHLS,HOUSE_2022_TX_22_R_TROY_E_NEHLS,H0TX22302,C00730150,I,True,False,False,C,high_confidence_automatic,95.0,confirmed_incumbent_running,False,R,True,-16.0,authoritative_2022_boundary,True,2020,2022,,,1.1021030419829094,,,,,,presidential_baseline_ready,1.1021030419829094,1.0231905150599143,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-23,TX-23,TX,23,2022-11-08,General,JOHN LIRA,TONY GONZALES,"FRANK LOPEZ, JR",80947,116649,11180,208776,38.772176878568416,55.8728014714335,-17.10062459286508,R,True,True,True,3,1,1,1,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,JOHN LIRA,HOUSE_2022_TX_23_D_JOHN_LIRA,H2TX23132,C00780023,C,False,True,False,C,high_confidence_automatic,100.0,TONY GONZALES,HOUSE_2022_TX_23_R_TONY_GONZALES,H0TX35015,C00706614,I,True,False,False,C,high_confidence_automatic,89.5,confirmed_incumbent_running,False,R,True,-7.2,authoritative_2022_boundary,True,2020,2022,,,1.077339748762675,,,,,,presidential_baseline_ready,1.077339748762675,1.000200317429207,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-24,TX-24,TX,24,2022-11-08,General,JAN MCDOWELL,BETH VAN DUYNE,,119878,177947,0,297825,40.25115420129271,59.74884579870729,-19.49769159741459,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,JAN MCDOWELL,HOUSE_2022_TX_24_D_JAN_MCDOWELL,H6TX24149,C00787390,C,False,True,False,C,high_confidence_automatic,100.0,BETH VAN DUYNE,HOUSE_2022_TX_24_R_BETH_VAN_DUYNE,H0TX24209,C00714865,I,True,False,False,C,high_confidence_automatic,91.0,confirmed_incumbent_running,False,R,True,-12.3,authoritative_2022_boundary,True,2020,2022,,,1.3878839792190136,,,,,,presidential_baseline_ready,1.3878839792190136,1.288509031773934,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-25,TX-25,TX,25,2022-11-08,General,,ROGER WILLIAMS,,0,185270,0,185270,0.0,100.0,-100.0,R,False,True,False,1,0,1,0,R_unopposed,True,False,True,False,Nonstandard general-election party structure: R_unopposed,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,,,,,,False,,,,,,ROGER WILLIAMS,HOUSE_2022_TX_25_R_ROGER_WILLIAMS,H2TX33040,C00498121,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-31.2,authoritative_2022_boundary,True,2020,2022,,,1.2619519122898455,,,,,,presidential_baseline_ready,1.2619519122898455,1.1715939235532156,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-26,TX-26,TX,26,2022-11-08,General,,MICHAEL C BURGESS,MIKE KOLLS,0,183639,81384,265023,0.0,69.29172185055637,-69.29172185055637,R,False,True,False,2,0,1,1,R_vs_Other,False,False,False,False,Nonstandard general-election party structure: R_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,,,,,,False,,,,,,MICHAEL C BURGESS,HOUSE_2022_TX_26_R_MICHAEL_C_BURGESS,H2TX26093,C00372532,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-18.5,authoritative_2022_boundary,True,2020,2022,,,1.249388787935459,,,,,,presidential_baseline_ready,1.249388787935459,1.159930341121033,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-27,TX-27,TX,27,2022-11-08,General,"MACLOVIO PEREZ, JR",MICHAEL CLOUD,,73611,133416,0,207027,35.55623179585272,64.44376820414729,-28.88753640829457,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,"MACLOVIO PEREZ, JR",HOUSE_2022_TX_27_D_MACLOVIO_PEREZ,H2TX27299,C00799106,C,False,True,False,C,high_confidence_automatic,100.0,MICHAEL CLOUD,HOUSE_2022_TX_27_R_MICHAEL_CLOUD,H8TX27049,C00655332,I,True,False,False,C,high_confidence_automatic,100.0,confirmed_incumbent_running,False,R,True,-22.4,authoritative_2022_boundary,True,2020,2022,,,1.499313567393029,,,,,,presidential_baseline_ready,1.499313567393029,1.3919600643666314,300.0,True,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_with_historical_label_target
2022,House,TX-28,TX-28,TX,28,2022-11-08,General,HENRY CUELLAR,CASSY GARCIA,,93803,71778,0,165581,56.65082346404479,43.34917653595521,13.301646928089577,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15,HENRY CUELLAR,HOUSE_2022_TX_28_D_HENRY_CUELLAR,H2TX23082,C00371302,I,True,False,False,C,high_confidence_automatic,100.0,CASSY GARCIA,HOUSE_2022_TX_28_R_CASSY_GARCIA,H2TX28149,C00797282,C,False,True,False,C,probable_automatic,72.0,confirmed_incumbent_running,False,D,True,7.0,authoritative_2022_boundary,True,2020,2022,,,0.9243493152875216,,,,,,presidential_baseline_ready,0.9243493152875216,0.8581642695610896,300.0,False,weighted ridge regression with one-hot categorical district characteristics and standardized 2020 presidential margin,Exploratory model: post-2020 characteristics predict 2012-2020 district-label elasticity estimates.,district characteristics ridge model,characteristics_prediction_without_historical_label_target
