district_id,district_partisan_baseline_dem_before,district_environment_adjustment_dem_before,state_environment_adjustment_dem_before,incumbency_adjustment_dem_before,candidate_quality_adjustment_dem_before,special_adjustment_dem_before,poll_spillover_adjustment_dem_before,fundamentals_margin_dem_before,polling_margin_dem_before,poll_count_before,model_margin_dem_before,dem_win_probability_before,district_partisan_baseline_dem_after,district_environment_adjustment_dem_after,state_environment_adjustment_dem_after,incumbency_adjustment_dem_after,candidate_quality_adjustment_dem_after,special_adjustment_dem_after,poll_spillover_adjustment_dem_after,fundamentals_margin_dem_after,polling_margin_dem_after,poll_count_after,model_margin_dem_after,dem_win_probability_after,district_partisan_baseline_dem_change,district_environment_adjustment_dem_change,state_environment_adjustment_dem_change,incumbency_adjustment_dem_change,candidate_quality_adjustment_dem_change,special_adjustment_dem_change,poll_spillover_adjustment_dem_change,fundamentals_margin_dem_change,polling_margin_dem_change,poll_count_change,model_margin_dem_change,dem_win_probability_change
MS-3,-28.03599999999999,2.9700000000000006,0.0,-1.5,-0.1492788461538461,0.0,0.0,-26.71527884615384,,0,-26.71527884615384,0.011514732065337,-28.03599999999999,2.9700000000000006,0.0,-1.5,-0.1492788461538461,0.0,0.0,-26.71527884615384,,0,-26.71527884615384,0.00059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.010924732065337
MS-4,-41.426,2.9700000000000006,0.0,-1.5,-0.0949431818181818,0.0,0.0,-40.050943181818184,,0,-40.050943181818184,0.0012602838877192,-41.426,2.9700000000000006,0.0,-1.5,-0.0949431818181818,0.0,0.0,-40.050943181818184,,0,-40.050943181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0012602838877192
MO-1,57.584,2.9700000000000006,0.0,0.0,0.0,0.0,0.0005847925060261,60.55458479250602,,0,60.55458479250602,0.9999586100387976,57.584,2.9700000000000006,0.0,0.0,0.0,0.0,0.0005847925060261,60.55458479250602,,0,60.55458479250602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,4.138996120239824e-05
MO-2,-11.546,4.590000000000001,0.0,0.0,0.0,0.0,0.0029816380209673,-6.953018361979031,-3.0,1,-6.953018361979031,0.2388787827834971,-11.546,4.590000000000001,0.0,0.0,0.0,0.0,0.0029816380209673,-6.953018361979031,-3.0,1,-6.662471512373572,0.20784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.29054684960545885,-0.031038782783497115
MO-3,-19.756,4.050000000000001,0.0,0.0,0.0,0.0,0.0028067649259954,-15.703193235074004,,0,-15.703193235074004,0.0680396991346148,-19.756,4.050000000000001,0.0,0.0,0.0,0.0,0.0028067649259954,-15.703193235074004,,0,-15.703193235074004,0.02844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0395996991346148
MO-4,-20.645999999999997,4.050000000000001,0.0,0.0,0.0,0.0,0.0074781670956789,-16.588521832904316,,0,-16.588521832904316,0.0592588080376454,-20.645999999999997,4.050000000000001,0.0,0.0,0.0,0.0,0.0074781670956789,-16.588521832904316,,0,-16.588521832904316,0.02289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.036368808037645396
MO-5,-17.376,4.050000000000001,0.0,0.0,0.0,0.0,0.0038065908960422,-13.322193409103958,,0,-13.322193409103958,0.0979365034492685,-17.376,4.050000000000001,0.0,0.0,0.0,0.0,0.0038065908960422,-13.322193409103958,,0,-13.322193409103958,0.05349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0444465034492685
MO-6,-26.366,3.510000000000001,0.0,0.0,0.0,0.0,0.0068352728536352,-22.849164727146363,,0,-22.849164727146363,0.0217065817818056,-26.366,3.510000000000001,0.0,0.0,0.0,0.0,0.0068352728536352,-22.849164727146363,,0,-22.849164727146363,0.00298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0187265817818056
MO-7,-42.546,3.510000000000001,0.0,0.0,0.0,0.0,0.005738147315389,-39.03026185268461,,0,-39.03026185268461,0.0014936411729296,-42.546,3.510000000000001,0.0,0.0,0.0,0.0,0.005738147315389,-39.03026185268461,,0,-39.03026185268461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0014936411729296
MO-8,-53.355999999999995,3.510000000000001,0.0,0.0,0.0,0.0,0.0017287856273787,-49.84427121437262,,0,-49.84427121437262,0.000246629044296,-53.355999999999995,3.510000000000001,0.0,0.0,0.0,0.0,0.0017287856273787,-49.84427121437262,,0,-49.84427121437262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.000246629044296
MT-1,-10.516,4.32,0.0,0.0,0.0,0.0,0.0005078148462701,-6.1954921851537295,-1.5,1,-6.1954921851537295,0.2625838299355632,-10.516,4.32,0.0,0.0,0.0,0.0,0.0005078148462701,-6.1954921851537295,-1.5,1,-5.93665317844713,0.23519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25883900670659976,-0.027393829935563163
MT-2,-29.026,3.2400000000000007,0.0,-1.5,0.0,0.0,0.0070015642716159,-27.278998435728383,,0,-27.278998435728383,0.0104929868327681,-29.026,3.2400000000000007,0.0,-1.5,0.0,0.0,0.0070015642716159,-27.278998435728383,,0,-27.278998435728383,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0098829868327681
NE-1,-12.776,4.050000000000001,0.0,-1.5,-0.0572727272727272,0.0,0.0067222656995786,-10.276550461573148,,0,-10.276550461573148,0.152806279479557,-12.776,4.050000000000001,0.0,-1.5,-0.0572727272727272,0.0,0.0067222656995786,-10.276550461573148,,0,-10.276550461573148,0.10788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.04492627947955699
NE-2,4.834000000000001,6.21,0.0,0.0,0.0,0.0,-0.009211626408359,11.034788373591642,,0,11.034788373591642,0.8628459467246391,4.834000000000001,6.21,0.0,0.0,0.0,0.0,-0.009211626408359,11.034788373591642,,0,11.034788373591642,0.90768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04483405327536094
NE-3,-53.505999999999986,2.9700000000000006,0.0,-1.5,-0.2168617021276595,0.0,0.0,-52.252861702127646,,0,-52.252861702127646,0.0001650973274476,-53.505999999999986,2.9700000000000006,0.0,-1.5,-0.2168617021276595,0.0,0.0,-52.252861702127646,,0,-52.252861702127646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0001650973274476
NV-1,3.854,5.670000000000001,0.0,1.5,0.12015,0.0,-0.0015339255212259,11.142616074478775,,0,11.142616074478775,0.8649588841468389,3.854,5.670000000000001,0.0,1.5,0.12015,0.0,-0.0015339255212259,11.142616074478775,,0,11.142616074478775,0.90928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04432111585316112
NV-2,-13.406,4.32,0.0,0.0,0.0,0.0,0.0023674513027604,-9.083632548697238,,0,-9.083632548697238,0.18035580281142,-13.406,4.32,0.0,0.0,0.0,0.0,0.0023674513027604,-9.083632548697238,,0,-9.083632548697238,0.13703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.04332580281141998
NV-3,1.2139999999999986,5.670000000000001,0.0,1.5,0.1148233695652174,0.0,0.0006431703106215,8.499466539875838,,0,8.499466539875838,0.8048013559442017,1.2139999999999986,5.670000000000001,0.0,1.5,0.1148233695652174,0.0,0.0006431703106215,8.499466539875838,,0,8.499466539875838,0.84578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04097864405579832
NV-4,4.114000000000001,5.670000000000001,0.0,1.5,0.1034042553191489,0.0,-0.0015183769584376,11.385885878360714,,0,11.385885878360714,0.8696250539075897,4.114000000000001,5.670000000000001,0.0,1.5,0.1034042553191489,0.0,-0.0015183769584376,11.385885878360714,,0,11.385885878360714,0.91429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04466494609241034
NH-1,2.8939999999999997,5.4,0.0,0.0,0.0,0.0,-0.0011464908648162,8.292853509135185,,0,8.292853509135185,0.7993348348684856,2.8939999999999997,5.4,0.0,0.0,0.0,0.0,-0.0011464908648162,8.292853509135185,,0,8.292853509135185,0.84355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04421516513151447
NH-2,4.883999999999999,5.4,0.0,0.0,0.0,0.0,-0.0016306656921548,10.282369334307845,,0,10.282369334307845,0.8473192267539104,4.883999999999999,5.4,0.0,0.0,0.0,0.0,-0.0016306656921548,10.282369334307845,,0,10.282369334307845,0.89284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04552077324608961
NJ-1,20.104,4.59,0.0,1.5,-0.0924749999999999,0.0,-0.0183620459967289,26.08316295400327,,0,26.08316295400327,0.9872223006014836,20.104,4.59,0.0,1.5,-0.0924749999999999,0.0,-0.0183620459967289,26.08316295400327,,0,26.08316295400327,0.99903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.011807699398516336
NJ-2,-10.626,4.32,0.0,-1.5,-0.1286890243902439,0.0,-0.0193078999452275,-7.9539969243354705,,0,-7.9539969243354705,0.2098771377462864,-10.626,4.32,0.0,-1.5,-0.1286890243902439,0.0,-0.0193078999452275,-7.9539969243354705,,0,-7.9539969243354705,0.16947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0404071377462864
NJ-3,9.804,5.13,0.0,1.5,0.07875,0.0,-0.0214621714291766,16.491287828570822,,0,16.491287828570822,0.9398312923039558,9.804,5.13,0.0,1.5,0.07875,0.0,-0.0214621714291766,16.491287828570822,,0,16.491287828570822,0.97684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03700870769604425
NJ-4,-28.126,4.050000000000001,0.0,-1.5,-0.27315,0.0,-0.0199841502659287,-25.86913415026593,,0,-25.86913415026593,0.0132355840718962,-28.126,4.050000000000001,0.0,-1.5,-0.27315,0.0,-0.0199841502659287,-25.86913415026593,,0,-25.86913415026593,0.00082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.012415584071896201
NJ-5,4.6739999999999995,5.670000000000001,0.0,1.5,0.2658673469387755,0.0,-0.0306034099945482,12.079263936944228,,0,12.079263936944228,0.882177149503234,4.6739999999999995,5.670000000000001,0.0,1.5,0.2658673469387755,0.0,-0.0306034099945482,12.079263936944228,,0,12.079263936944228,0.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04362285049676595
NJ-6,10.084,5.940000000000001,0.0,1.5,0.172575,0.0,-0.0259669933803741,17.670608006619624,,0,17.670608006619624,0.950031452499455,10.084,5.940000000000001,0.0,1.5,0.172575,0.0,-0.0259669933803741,17.670608006619624,,0,17.670608006619624,0.98351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03347854750054502
NJ-7,-0.0659999999999993,6.480000000000001,0.0,-1.5,-0.1182621951219512,0.0,0.0,4.79573780487805,4.0,1,4.79573780487805,0.6898225064806398,-0.0659999999999993,6.480000000000001,0.0,-1.5,-0.1182621951219512,0.0,0.0,4.79573780487805,4.0,1,4.737251076219513,0.71682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.058486728658537324,0.026997493519360205
NJ-8,30.074,2.9700000000000006,0.0,1.5,0.035625,0.0,-0.0183620459967289,34.56126295400327,,0,34.56126295400327,0.996859445770582,30.074,2.9700000000000006,0.0,1.5,0.035625,0.0,-0.0183620459967289,34.56126295400327,,0,34.56126295400327,0.99998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0031205542294179267
NJ-9,4.6240000000000006,6.480000000000001,0.0,1.5,0.135,0.0,-0.0276379395660764,12.711362060433926,,0,12.711362060433926,0.8926941008190995,4.6240000000000006,6.480000000000001,0.0,1.5,0.135,0.0,-0.0276379395660764,12.711362060433926,,0,12.711362060433926,0.93796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.045265899180900515
NJ-10,54.03399999999999,2.9700000000000006,0.0,1.5,-0.57375,0.0,-0.0183620459967289,57.91188795400326,,0,57.91188795400326,0.9999357060885952,54.03399999999999,2.9700000000000006,0.0,1.5,-0.57375,0.0,-0.0183620459967289,57.91188795400326,,0,57.91188795400326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,6.429391140483354e-05
NJ-11,10.823999999999998,5.940000000000001,0.0,1.5,0.0,0.0,-0.0306034099945482,18.23339659000545,,0,18.23339659000545,0.9543008566159384,10.823999999999998,5.940000000000001,0.0,1.5,0.0,0.0,-0.0306034099945482,18.23339659000545,,0,18.23339659000545,0.98619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03188914338406157
NJ-12,26.714,2.9700000000000006,0.0,0.0,0.0,0.0,-0.0183620459967289,29.66563795400327,,0,29.66563795400327,0.992926301626981,26.714,2.9700000000000006,0.0,0.0,0.0,0.0,-0.0183620459967289,29.66563795400327,,0,29.66563795400327,0.99985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.006923698373018983
NM-1,13.044,5.13,0.0,1.5,-0.1128409090909091,0.0,0.0,19.56115909090909,,0,19.56115909090909,0.9630376678412912,13.044,5.13,0.0,1.5,-0.1128409090909091,0.0,0.0,19.56115909090909,,0,19.56115909090909,0.99133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.028292332158708855
NM-2,0.1339999999999997,4.86,0.0,1.5,0.0,0.0,0.0,6.494,,0,6.494,0.7469352909892666,0.1339999999999997,4.86,0.0,1.5,0.0,0.0,0.0,6.494,,0,6.494,0.78381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03687470901073342
NM-3,6.263999999999998,5.13,0.0,1.5,0.2252743902439025,0.0,0.0,13.1192743902439,,0,13.1192743902439,0.899034790135052,6.263999999999998,5.13,0.0,1.5,0.2252743902439025,0.0,0.0,13.1192743902439,,0,13.1192743902439,0.94438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.045345209864947944
NY-1,-7.916,5.4,0.0,0.0,0.0830113636363636,0.0,-0.0113691668129746,-2.444357803176611,,0,-2.444357803176611,0.3995374031443257,-7.916,5.4,0.0,0.0,0.0830113636363636,0.0,-0.0113691668129746,-2.444357803176611,,0,-2.444357803176611,0.38383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.01570740314432567
NY-2,-10.755999999999998,5.4,0.0,0.0,-0.216905487804878,0.0,-0.0105000299691294,-5.583405517774006,,0,-5.583405517774006,0.2828095777416362,-10.755999999999998,5.4,0.0,0.0,-0.216905487804878,0.0,-0.0105000299691294,-5.583405517774006,,0,-5.583405517774006,0.25141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.03139957774163615
NY-3,0.0739999999999987,6.480000000000001,0.0,0.0,0.6840625,0.0,-0.0183192012227365,7.219743298777264,,0,7.219743298777264,0.7691096367138244,0.0739999999999987,6.480000000000001,0.0,0.0,0.6840625,0.0,-0.0183192012227365,7.219743298777264,,0,7.219743298777264,0.80821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03910036328617561
NY-4,4.954,6.480000000000001,0.0,0.0,-0.0499431818181818,0.0,-0.0168257548150026,11.367231063366816,,0,11.367231063366816,0.8692721431350003,4.954,6.480000000000001,0.0,0.0,-0.0499431818181818,0.0,-0.0168257548150026,11.367231063366816,,0,11.367231063366816,0.91518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04590785686499965
NY-5,47.95399999999999,2.9700000000000006,0.0,0.0,-0.2048863636363636,0.0,-0.007650852498637,50.711462783864995,,0,50.711462783864995,0.9997865534127368,47.95399999999999,2.9700000000000006,0.0,0.0,-0.2048863636363636,0.0,-0.007650852498637,50.711462783864995,,0,50.711462783864995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.00021344658726318855
NY-6,12.964,3.78,0.0,0.0,0.4476988636363636,0.0,-0.009783910175257,17.181914953461106,,0,17.181914953461106,0.9460201220151012,12.964,3.78,0.0,0.0,0.4476988636363636,0.0,-0.009783910175257,17.181914953461106,,0,17.181914953461106,0.98044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.03441987798489876
NY-7,49.854,2.9700000000000006,0.0,0.0,0.0,0.0,-0.007650852498637,52.81634914750136,,0,52.81634914750136,0.9998496996856204,49.854,2.9700000000000006,0.0,0.0,0.0,0.0,-0.007650852498637,52.81634914750136,,0,52.81634914750136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.00015030031437957003
NY-8,47.114,2.9700000000000006,0.0,0.0,0.0209908536585365,0.0,-0.007650852498637,50.09734000115991,,0,50.09734000115991,0.9997635545755864,47.114,2.9700000000000006,0.0,0.0,0.0209908536585365,0.0,-0.007650852498637,50.09734000115991,,0,50.09734000115991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0002364454244135894
NY-9,43.744,2.9700000000000006,0.0,0.0,0.1810227272727272,0.0,-0.007650852498637,46.88737187477409,,0,46.88737187477409,0.9995963513389674,43.744,2.9700000000000006,0.0,0.0,0.1810227272727272,0.0,-0.007650852498637,46.88737187477409,,0,46.88737187477409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0004036486610325962
NY-10,63.094,2.9700000000000006,0.0,0.0,0.0,0.0,-0.007650852498637,66.05634914750136,,0,66.05634914750136,0.9999834546931444,63.094,2.9700000000000006,0.0,0.0,0.0,0.0,-0.007650852498637,66.05634914750136,,0,66.05634914750136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,1.6545306855575426e-05
NY-11,-19.665999999999997,5.4,0.0,0.0,-0.0714786585365853,0.0,-0.0123637776377974,-14.34984243617438,,0,-14.34984243617438,0.0838123825896861,-19.665999999999997,5.4,0.0,0.0,-0.0714786585365853,0.0,-0.0123637776377974,-14.34984243617438,,0,-14.34984243617438,0.04239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0414223825896861
NY-12,65.544,2.9700000000000006,0.0,0.0,0.0,0.0,-0.0153017049972741,68.49869829500273,,0,68.49869829500273,0.9999889872925436,65.544,2.9700000000000006,0.0,0.0,0.0,0.0,-0.0153017049972741,68.49869829500273,,0,68.49869829500273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,1.1012707456403703e-05
NY-13,64.274,2.9700000000000006,0.0,0.0,0.0,0.0,-0.007650852498637,67.23634914750136,,0,67.23634914750136,0.9999864085791316,64.274,2.9700000000000006,0.0,0.0,0.0,0.0,-0.007650852498637,67.23634914750136,,0,67.23634914750136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,1.3591420868430681e-05
NY-14,38.45399999999999,2.9700000000000006,0.0,0.0,-0.0541711956521739,0.0,-0.007650852498637,41.36217795184918,,0,41.36217795184918,0.998986869229394,38.45399999999999,2.9700000000000006,0.0,0.0,-0.0541711956521739,0.0,-0.007650852498637,41.36217795184918,,0,41.36217795184918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0010131307706060522
NY-15,54.623999999999995,2.9700000000000006,0.0,0.0,0.6637500000000001,0.0,-0.007650852498637,58.25009914750136,,0,58.25009914750136,0.9999392297762548,54.623999999999995,2.9700000000000006,0.0,0.0,0.6637500000000001,0.0,-0.007650852498637,58.25009914750136,,0,58.25009914750136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,6.077022374517682e-05
NY-16,36.244,4.590000000000001,0.0,0.0,0.4275,0.0,0.0,41.261500000000005,,0,41.261500000000005,0.9989697434749172,36.244,4.590000000000001,0.0,0.0,0.4275,0.0,0.0,41.261500000000005,,0,41.261500000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0010302565250828177
NY-17,3.144,6.21,0.0,0.0,-0.167215909090909,0.0,-0.0173796765359039,9.169404414373185,5.999999999999999,1,9.169404414373185,0.8217477905036538,3.144,6.21,0.0,0.0,-0.167215909090909,0.0,-0.0173796765359039,9.169404414373185,5.999999999999999,1,8.936453189916756,0.86159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.23295122445642846,0.039842209496346204
NY-18,4.734,5.670000000000001,0.0,0.0,0.3359659090909091,0.0,0.0,10.739965909090907,,0,10.739965909090907,0.8569265799110105,4.734,5.670000000000001,0.0,0.0,0.3359659090909091,0.0,0.0,10.739965909090907,,0,10.739965909090907,0.90261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04568342008898951
NY-19,2.273999999999999,5.670000000000001,0.0,0.0,0.2284090909090909,0.0,0.0043864077449086,8.176795498653998,,0,8.176795498653998,0.7962142725064836,2.273999999999999,5.670000000000001,0.0,0.0,0.2284090909090909,0.0,0.0043864077449086,8.176795498653998,,0,8.176795498653998,0.83861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04239572749351639
NY-20,15.364000000000004,2.9700000000000006,0.0,0.0,0.2043,0.0,0.0,18.538300000000003,,0,18.538300000000003,0.956466569060197,15.364000000000004,2.9700000000000006,0.0,0.0,0.2043,0.0,0.0,18.538300000000003,,0,18.538300000000003,0.98771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.031243430939802974
NY-21,-19.505999999999997,3.51,0.0,0.0,0.0,0.0,0.0027182826834846,-15.993281717316512,,0,-15.993281717316512,0.0650372228412255,-19.505999999999997,3.51,0.0,0.0,0.0,0.0,0.0027182826834846,-15.993281717316512,,0,-15.993281717316512,0.02714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0378972228412255
NY-22,8.473999999999998,4.859999999999999,0.0,0.0,0.286875,0.0,-0.0014269038258267,13.619448096174173,,0,13.619448096174173,0.9063539807818748,8.473999999999998,4.859999999999999,0.0,0.0,0.286875,0.0,-0.0014269038258267,13.619448096174173,,0,13.619448096174173,0.9493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.04294601921812524
NY-23,-20.436,3.51,0.0,0.0,-0.255,0.0,0.0069150672356951,-17.174084932764302,,0,-17.174084932764302,0.0540465581595405,-20.436,3.51,0.0,0.0,-0.255,0.0,0.0069150672356951,-17.174084932764302,,0,-17.174084932764302,0.01973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0343165581595405
NY-24,-22.536,3.51,0.0,0.0,0.0458035714285714,0.0,0.0038575945072954,-18.97633883406413,,0,-18.97633883406413,0.0405928679100483,-22.536,3.51,0.0,0.0,0.0458035714285714,0.0,0.0038575945072954,-18.97633883406413,,0,-18.97633883406413,0.01173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.028862867910048298
NY-25,18.723999999999997,4.32,0.0,0.0,-0.0798505434782608,0.0,0.0,22.964149456521735,,0,22.964149456521735,0.978696667567371,18.723999999999997,4.32,0.0,0.0,-0.0798505434782608,0.0,0.0,22.964149456521735,,0,22.964149456521735,0.99681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.018113332432629026
NY-26,20.734,2.9700000000000006,0.0,0.0,0.376875,0.0,0.0,24.080875,,0,24.080875,0.9822503281948912,20.734,2.9700000000000006,0.0,0.0,0.376875,0.0,0.0,24.080875,,0,24.080875,0.99817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.01591967180510878
NC-1,-10.496,4.32,0.0,1.5,0.8110227272727273,0.0,-0.0086464054871802,-3.873623678214451,,0,-3.873623678214451,0.3439808606065843,-10.496,4.32,0.0,1.5,0.8110227272727273,0.0,-0.0086464054871802,-3.873623678214451,,0,-3.873623678214451,0.32245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.021530860606584268
NC-2,34.294,2.9700000000000006,0.0,1.5,-0.0009603658536585,0.0,-0.007650852498637,38.7553887816477,,0,38.7553887816477,0.9984364497427036,34.294,2.9700000000000006,0.0,1.5,-0.0009603658536585,0.0,-0.007650852498637,38.7553887816477,,0,38.7553887816477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0015635502572963755
NC-3,-12.315999999999995,4.32,0.0,-1.5,-0.0302678571428571,0.0,-0.0078627216508844,-9.534130578793738,,0,-9.534130578793738,0.1695215725223848,-12.315999999999995,4.32,0.0,-1.5,-0.0302678571428571,0.0,-0.0078627216508844,-9.534130578793738,,0,-9.534130578793738,0.12623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0432915725223848
NC-4,45.204,2.9700000000000006,0.0,1.5,0.0564204545454545,0.0,-0.007650852498637,49.72276960204682,,0,49.72276960204682,0.99974832700995,45.204,2.9700000000000006,0.0,1.5,0.0564204545454545,0.0,-0.007650852498637,49.72276960204682,,0,49.72276960204682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0002516729900500225
NC-5,-17.386,3.7800000000000007,0.0,-1.5,1.2944250000000002,0.0,-0.005591056841855,-13.817166056841852,,0,-13.817166056841852,0.0908862904679909,-17.386,3.7800000000000007,0.0,-1.5,1.2944250000000002,0.0,-0.005591056841855,-13.817166056841852,,0,-13.817166056841852,0.04839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0424962904679909
NC-6,-17.095999999999997,3.7800000000000007,0.0,-1.5,0.0,0.0,-0.0056576895304931,-14.821657689530488,,0,-14.821657689530488,0.0779683711221962,-17.095999999999997,3.7800000000000007,0.0,-1.5,0.0,0.0,-0.0056576895304931,-14.821657689530488,,0,-14.821657689530488,0.03667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.041298371122196205
NC-7,-13.265999999999998,4.32,0.0,-1.5,0.0,0.0,-0.0073910916674877,-10.453391091667486,,0,-10.453391091667486,0.1490296701078581,-13.265999999999998,4.32,0.0,-1.5,0.0,0.0,-0.0073910916674877,-10.453391091667486,,0,-10.453391091667486,0.10418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.04484967010785809
NC-8,-19.336,3.7800000000000007,0.0,-1.5,0.190125,0.0,-0.0051430094527372,-16.871018009452737,,0,-16.871018009452737,0.0566879039514011,-19.336,3.7800000000000007,0.0,-1.5,0.190125,0.0,-0.0051430094527372,-16.871018009452737,,0,-16.871018009452737,0.02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.0365279039514011
NC-9,-15.506,3.7800000000000007,0.0,-1.5,3.0,0.0,-0.0062790378118997,-10.2322790378119,,0,-10.2322790378119,0.1537639325230904,-15.506,3.7800000000000007,0.0,-1.5,3.0,0.0,-0.0062790378118997,-10.2322790378119,,0,-10.2322790378119,0.10957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,-0.044193932523090396
