district_id,state,district,dem_candidate,gop_candidate,old_district_partisan_baseline_dem,new_district_partisan_baseline_dem,delta_district_partisan_baseline_dem,old_district_elasticity,new_district_elasticity,delta_district_elasticity,old_house_national_environment_used_dem,new_house_national_environment_used_dem,delta_house_national_environment_used_dem,old_district_environment_adjustment_dem,new_district_environment_adjustment_dem,delta_district_environment_adjustment_dem,old_state_environment_adjustment_dem,new_state_environment_adjustment_dem,delta_state_environment_adjustment_dem,old_incumbency_adjustment_dem,new_incumbency_adjustment_dem,delta_incumbency_adjustment_dem,old_candidate_quality_adjustment_dem_before_war,new_candidate_quality_adjustment_dem_before_war,delta_candidate_quality_adjustment_dem_before_war,old_candidate_war_adjustment_dem,new_candidate_war_adjustment_dem,delta_candidate_war_adjustment_dem,old_candidate_quality_adjustment_dem,new_candidate_quality_adjustment_dem,delta_candidate_quality_adjustment_dem,old_special_adjustment_dem,new_special_adjustment_dem,delta_special_adjustment_dem,old_poll_spillover_adjustment_dem,new_poll_spillover_adjustment_dem,delta_poll_spillover_adjustment_dem,old_fundamentals_margin_dem_before_poll_spillover,new_fundamentals_margin_dem_before_poll_spillover,delta_fundamentals_margin_dem_before_poll_spillover,old_fundamentals_margin_dem,new_fundamentals_margin_dem,delta_fundamentals_margin_dem,old_polling_margin_dem,new_polling_margin_dem,delta_polling_margin_dem,old_bayesian_polling_weight,new_bayesian_polling_weight,delta_bayesian_polling_weight,old_bayesian_model_margin_dem,new_bayesian_model_margin_dem,delta_bayesian_model_margin_dem,old_model_margin_dem,new_model_margin_dem,delta_model_margin_dem,old_pre_sim_dem_win_probability,new_pre_sim_dem_win_probability,delta_pre_sim_dem_win_probability,old_simulated_dem_win_probability,new_simulated_dem_win_probability,delta_simulated_dem_win_probability,old_dem_win_probability,new_dem_win_probability,delta_dem_win_probability,old_avg_simulated_margin_dem,new_avg_simulated_margin_dem,delta_avg_simulated_margin_dem,old_district_posterior_sd,new_district_posterior_sd,delta_district_posterior_sd,old_margin_dem,new_margin_dem,delta_margin_dem,abs_delta_margin,old_dem_probability,new_dem_probability,delta_dem_probability,abs_delta_probability,old_polling_blend_effect_dem,new_polling_blend_effect_dem,delta_polling_blend_effect_dem,primary_cause,snapshot_status
PA-10,PA,10,"Stelson, Janelle","Perry, Scott",-5.175999999999998,-5.175999999999998,0.0,0.95,0.95,0.0,5.4,5.4,0.0,5.13,5.13,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,2.3427,2.3427,0.0,2.3427,2.3427,0.0,0.0,0.0,0.0,-0.0113917947763257,-0.0113917947763257,0.0,0.7967000000000013,0.7967000000000013,0.0,0.7853082052236756,0.7853082052236756,0.0,,,,0.0,0.0,0.0,0.7853082052236756,0.7853082052236756,0.0,0.7853082052236756,0.7853082052236756,0.0,0.5326745434275783,0.5326745434275783,0.0,0.5411,0.5411,0.0,0.5326745434275783,0.52375,-0.008924543427578202,0.7909244416791554,0.8344938634368593,0.04356942175770384,6.75,6.75,0.0,0.7853082052236756,0.7853082052236756,0.0,0.0,0.5411,0.5411,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-11,PA,11,"Mannion, Nancy","Smucker, Lloyd",-21.675999999999995,-21.675999999999995,0.0,0.85,0.85,0.0,5.4,5.4,0.0,4.59,4.59,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0599234693877551,0.0599234693877551,0.0,0.0599234693877551,0.0599234693877551,0.0,0.0,0.0,0.0,-0.0010390450678648,-0.0010390450678648,0.0,-18.52607653061224,-18.52607653061224,0.0,-18.527115575680103,-18.527115575680103,0.0,,,,0.0,0.0,0.0,-18.527115575680103,-18.527115575680103,0.0,-18.527115575680103,-18.527115575680103,0.0,0.0436111136988961,0.0436111136988961,0.0,0.0127,0.0127,0.0,0.0436111136988961,0.0668,0.023188886301103898,-18.54678701773059,-18.40228140097249,0.14450561675809936,6.75,6.75,0.0,-18.527115575680103,-18.527115575680103,0.0,0.0,0.0127,0.0127,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-12,PA,12,"Lee, Summer","Hayes, James",19.104,19.104,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-2.588181818181818,-2.588181818181818,0.0,-2.588181818181818,-2.588181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985818181818185,20.985818181818185,0.0,20.985818181818185,20.985818181818185,0.0,,,,0.0,0.0,0.0,20.985818181818185,20.985818181818185,0.0,20.985818181818185,20.985818181818185,0.0,0.9706204417739376,0.9706204417739376,0.0,0.99475,0.99475,0.0,0.9706204417739376,0.95605,-0.014570441773937626,21.06323901033953,21.081634663931425,0.01839565359189521,6.75,6.75,0.0,20.985818181818185,20.985818181818185,0.0,0.0,0.99475,0.99475,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-13,PA,13,"Farnham, Beth","Joyce, John",-45.715999999999994,-45.715999999999994,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.041590909090909,-0.041590909090909,0.0,-0.041590909090909,-0.041590909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.2875909090909,-44.2875909090909,0.0,-44.2875909090909,-44.2875909090909,0.0,,,,0.0,0.0,0.0,-44.2875909090909,-44.2875909090909,0.0,-44.2875909090909,-44.2875909090909,0.0,0.0006224247813598,0.0006224247813598,0.0,0.0,0.0,0.0,0.0006224247813598,0.00015,-0.00047242478135980004,-44.30013872621598,-44.15957069349001,0.14056803272596596,6.75,6.75,0.0,-44.2875909090909,-44.2875909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-14,PA,14,"Bradstock, Alan","Reschenthaler, Guy",-33.135999999999996,-33.135999999999996,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.2079545454545455,0.2079545454545455,0.0,0.2079545454545455,0.2079545454545455,0.0,0.0,0.0,0.0,0.0064535271673994,0.0064535271673994,0.0,-31.458045454545452,-31.458045454545452,0.0,-31.451591927378058,-31.451591927378058,0.0,,,,0.0,0.0,0.0,-31.451591927378058,-31.451591927378058,0.0,-31.451591927378058,-31.451591927378058,0.0,0.0052621895660096,0.0052621895660096,0.0,0.00015,0.00015,0.0,0.0052621895660096,0.0063,0.0010378104339904002,-31.45019290170554,-31.27550518543115,0.1746877162743914,6.75,6.75,0.0,-31.451591927378058,-31.451591927378058,0.0,0.0,0.00015,0.00015,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-15,PA,15,"Bilger, Ray","Thompson, Glenn",-38.00599999999999,-38.00599999999999,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.0172125,-0.0172125,0.0,-0.0172125,-0.0172125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.553212499999994,-36.553212499999994,0.0,-36.553212499999994,-36.553212499999994,0.0,,,,0.0,0.0,0.0,-36.553212499999994,-36.553212499999994,0.0,-36.553212499999994,-36.553212499999994,0.0,0.0022553277831748,0.0022553277831748,0.0,0.0,0.0,0.0,0.0022553277831748,0.00165,-0.0006053277831747999,-36.62167864141649,-36.41807903212091,0.20359960929557985,6.75,6.75,0.0,-36.553212499999994,-36.553212499999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-16,PA,16,"Wagner, Justin","Kelly, Mike",-22.476,-22.476,0.0,0.7500000000000001,0.7500000000000001,0.0,5.4,5.4,0.0,4.050000000000001,4.050000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.1238696808510638,0.1238696808510638,0.0,0.1238696808510638,0.1238696808510638,0.0,0.0,0.0,0.0,0.0092867965363245,0.0092867965363245,0.0,-19.802130319148933,-19.802130319148933,0.0,-19.792843522612607,-19.792843522612607,0.0,,,,0.0,0.0,0.0,-19.792843522612607,-19.792843522612607,0.0,-19.792843522612607,-19.792843522612607,0.0,0.0356121301556095,0.0356121301556095,0.0,0.0098,0.0098,0.0,0.0356121301556095,0.0519,0.0162878698443905,-19.836654064260948,-19.848356578518764,-0.011702514257816432,6.75,6.75,0.0,-19.792843522612607,-19.792843522612607,0.0,0.0,0.0098,0.0098,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-17,PA,17,"DeLuzio, Chris","Guy, Tony",5.283999999999999,5.283999999999999,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0923863636363636,0.0923863636363636,0.0,0.0923863636363636,0.0923863636363636,0.0,0.0,0.0,0.0,-0.0016078352309415,-0.0016078352309415,0.0,11.73638636363636,11.73638636363636,0.0,11.73477852840542,11.73477852840542,0.0,,,,0.0,0.0,0.0,11.73477852840542,11.73477852840542,0.0,11.73477852840542,11.73477852840542,0.0,0.8760773083020545,0.8760773083020545,0.0,0.91895,0.91895,0.0,0.8760773083020545,0.82885,-0.04722730830205457,11.74238096259618,11.74668828356852,0.004307320972340989,6.75,6.75,0.0,11.73477852840542,11.73477852840542,0.0,0.0,0.91895,0.91895,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-2,PA,2,"Boyle, Brendan","Arriaga, Jessica",37.494,37.494,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.2295478723404255,0.2295478723404255,0.0,0.2295478723404255,0.2295478723404255,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,42.193547872340424,42.193547872340424,0.0,42.18589701984179,42.18589701984179,0.0,,,,0.0,0.0,0.0,42.18589701984179,42.18589701984179,0.0,42.18589701984179,42.18589701984179,0.0,0.9991167184116124,0.9991167184116124,0.0,1.0,1.0,0.0,0.9991167184116124,0.99975,0.000633281588387602,42.18802268154956,42.29314268426612,0.10512000271656063,6.75,6.75,0.0,42.18589701984179,42.18589701984179,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-3,PA,3,"Rabb, Chris",,78.044,78.044,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007650852498637,-0.007650852498637,0.0,82.514,82.514,0.0,82.50634914750135,82.50634914750135,0.0,,,,0.0,0.0,0.0,82.50634914750135,82.50634914750135,0.0,82.50634914750135,82.50634914750135,0.0,0.999998933426365,0.999998933426365,0.0,1.0,1.0,0.0,0.999998933426365,1.0,1.066573634966872e-06,82.55046535934447,82.55530378751928,0.0048384281748070634,6.75,6.75,0.0,82.50634914750135,82.50634914750135,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-4,PA,4,"Dean, Madeline","Stutski, Aurora",16.424,16.424,0.0,1.0,1.0,0.0,5.4,5.4,0.0,5.4,5.4,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133155436886279,-0.0133155436886279,0.0,23.324,23.324,0.0,23.31068445631137,23.31068445631137,0.0,,,,0.0,0.0,0.0,23.31068445631137,23.31068445631137,0.0,23.31068445631137,23.31068445631137,0.0,0.9798681340671844,0.9798681340671844,0.0,0.99785,0.99785,0.0,0.9798681340671844,0.9711,-0.008768134067184463,23.30088592309124,23.381739693334197,0.08085377024295681,6.75,6.75,0.0,23.31068445631137,23.31068445631137,0.0,0.0,0.99785,0.99785,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-5,PA,5,"Scanlon, Mary Gay","Mangarano, Nick",29.404000000000003,29.404000000000003,0.0,0.9000000000000001,0.9000000000000001,0.0,5.4,5.4,0.0,4.860000000000001,4.860000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.0877989130434782,-0.0877989130434782,0.0,-0.0877989130434782,-0.0877989130434782,0.0,0.0,0.0,0.0,-0.0122413639978192,-0.0122413639978192,0.0,35.676201086956524,35.676201086956524,0.0,35.66395972295871,35.66395972295871,0.0,,,,0.0,0.0,0.0,35.66395972295871,35.66395972295871,0.0,35.66395972295871,35.66395972295871,0.0,0.9973853143449262,0.9973853143449262,0.0,1.0,1.0,0.0,0.9973853143449262,0.99805,0.0006646856550738267,35.642143441675955,35.7737674696134,0.1316240279374412,6.75,6.75,0.0,35.66395972295871,35.66395972295871,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-6,PA,6,"Houlahan, Chrissy","Young, Marty",12.113999999999995,12.113999999999995,0.0,1.1,1.1,0.0,5.4,5.4,0.0,5.940000000000001,5.940000000000001,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.0534375,-0.0534375,0.0,-0.0534375,-0.0534375,0.0,0.0,0.0,0.0,-0.02228540315803,-0.02228540315803,0.0,19.500562499999997,19.500562499999997,0.0,19.478277096841968,19.478277096841968,0.0,,,,0.0,0.0,0.0,19.478277096841968,19.478277096841968,0.0,19.478277096841968,19.478277096841968,0.0,0.9625427975216626,0.9625427975216626,0.0,0.99135,0.99135,0.0,0.9625427975216626,0.9423,-0.02024279752166258,19.457573751657055,19.5460462562544,0.08847250459734468,6.75,6.75,0.0,19.478277096841968,19.478277096841968,0.0,0.0,0.99135,0.99135,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-7,PA,7,"Brooks, Bob","Mackenzie, Ryan",-2.3659999999999997,-2.3659999999999997,0.0,1.2000000000000002,1.2000000000000002,0.0,5.4,5.4,0.0,6.480000000000001,6.480000000000001,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.005625,-0.005625,0.0,-0.005625,-0.005625,0.0,0.0,0.0,0.0,-0.0176581675668543,-0.0176581675668543,0.0,2.6083750000000014,2.6083750000000014,0.0,2.5907168324331473,2.5907168324331473,0.0,,,,0.0,0.0,0.0,2.5907168324331473,2.5907168324331473,0.0,2.5907168324331473,2.5907168324331473,0.0,0.6063001011160402,0.6063001011160402,0.0,0.6219,0.6219,0.0,0.6063001011160402,0.58205,-0.0242501011160402,2.579287893899387,2.609622564995981,0.030334671096594157,6.75,6.75,0.0,2.5907168324331473,2.5907168324331473,0.0,0.0,0.6219,0.6219,0.0,0.0,0.0,0.0,0.0,No component change,matched
PA-8,PA,8,"Cognetti, Paige","Bresnahan, Rob",-7.1259999999999994,-7.1259999999999994,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.163125,0.163125,0.0,0.163125,0.163125,0.0,0.0,0.0,0.0,0.006454420627412,0.006454420627412,0.0,-3.602875,-3.602875,0.0,-3.596420579372588,-3.596420579372588,0.0,2.0,2.0,0.0,0.0735,0.0735,0.0,-3.185083666788703,-3.185083666788703,0.0,-3.185083666788703,-3.185083666788703,0.0,0.3703192956271389,0.3703192956271389,0.0,0.34955,0.34955,0.0,0.3544801914692669,0.3942,0.03971980853073309,-3.2015043999975035,-3.1230896910364003,0.07841470896110314,6.62596875,6.62596875,0.0,-3.185083666788703,-3.185083666788703,0.0,0.0,0.34955,0.34955,0.0,0.0,0.41133691258388483,0.41133691258388483,0.0,No component change,matched
PA-9,PA,9,"Wallace, Rachel","Meuser, Dan",-37.785999999999994,-37.785999999999994,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.0647560975609756,0.0647560975609756,0.0,0.0647560975609756,0.0647560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.25124390243902,-36.25124390243902,0.0,-36.25124390243902,-36.25124390243902,0.0,,,,0.0,0.0,0.0,-36.25124390243902,-36.25124390243902,0.0,-36.25124390243902,-36.25124390243902,0.0,0.0023714628854847,0.0023714628854847,0.0,0.0,0.0,0.0,0.0023714628854847,0.0014,-0.0009714628854846999,-36.269989414623026,-36.10435451704088,0.16563489758214445,6.75,6.75,0.0,-36.25124390243902,-36.25124390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
RI-1,RI,1,,,23.793999999999997,23.793999999999997,0.0,0.7999999999999999,0.7999999999999999,0.0,5.4,5.4,0.0,4.32,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.113999999999997,28.113999999999997,0.0,28.113999999999997,28.113999999999997,0.0,,,,0.0,0.0,0.0,28.113999999999997,28.113999999999997,0.0,28.113999999999997,28.113999999999997,0.0,0.9908577700229532,0.9908577700229532,0.0,0.9998,0.9998,0.0,0.9908577700229532,0.98905,-0.0018077700229531812,28.10019867489682,28.10460682875128,0.004408153854459584,6.75,6.75,0.0,28.113999999999997,28.113999999999997,0.0,0.0,0.9998,0.9998,0.0,0.0,0.0,0.0,0.0,No component change,matched
RI-2,RI,2,,,8.463999999999999,8.463999999999999,0.0,0.8999999999999999,0.8999999999999999,0.0,5.4,5.4,0.0,4.859999999999999,4.859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044565492272524,0.0044565492272524,0.0,13.323999999999998,13.323999999999998,0.0,13.328456549227251,13.328456549227251,0.0,,,,0.0,0.0,0.0,13.328456549227251,13.328456549227251,0.0,13.328456549227251,13.328456549227251,0.0,0.9021556773157512,0.9021556773157512,0.0,0.94595,0.94595,0.0,0.9021556773157512,0.86305,-0.03910567731575121,13.309687122525578,13.423341403337682,0.1136542808121046,6.75,6.75,0.0,13.328456549227251,13.328456549227251,0.0,0.0,0.94595,0.94595,0.0,0.0,0.0,0.0,0.0,No component change,matched
SC-1,SC,1,"Lacore, Nancy","Honeycutt, Jenny Costa",-12.086,-12.086,0.0,1.1,1.1,0.0,5.4,5.4,0.0,5.940000000000001,5.940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.145999999999999,-6.145999999999999,0.0,-6.145999999999999,-6.145999999999999,0.0,,,,0.0,0.0,0.0,-6.145999999999999,-6.145999999999999,0.0,-6.145999999999999,-6.145999999999999,0.0,0.2641841796302983,0.2641841796302983,0.0,0.22975,0.22975,0.0,0.2641841796302983,0.3127,0.0485158203697017,-6.1474190264138215,-6.016144591729182,0.13127443468463973,6.75,6.75,0.0,-6.145999999999999,-6.145999999999999,0.0,0.0,0.22975,0.22975,0.0,0.0,0.0,0.0,0.0,No component change,matched
SC-2,SC,2,"Khalifa, Zion","Wilson, Joe",-13.286,-13.286,0.0,0.8,0.8,0.0,5.4,5.4,0.0,4.32,4.32,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.072225,0.072225,0.0,0.072225,0.072225,0.0,0.0,0.0,0.0,0.0023446010810617,0.0023446010810617,0.0,-10.393775,-10.393775,0.0,-10.391430398918938,-10.391430398918938,0.0,,,,0.0,0.0,0.0,-10.391430398918938,-10.391430398918938,0.0,-10.391430398918938,-10.391430398918938,0.0,0.1503440630330999,0.1503440630330999,0.0,0.10335,0.10335,0.0,0.1503440630330999,0.2007,0.05035593696690008,-10.434627108096834,-10.3176745590193,0.11695254907753316,6.75,6.75,0.0,-10.391430398918938,-10.391430398918938,0.0,0.0,0.10335,0.10335,0.0,0.0,0.0,0.0,0.0,No component change,matched
SC-3,SC,3,"Lehmacher, Eunice","Biggs, Sherri",-41.626,-41.626,0.0,0.6000000000000001,0.6000000000000001,0.0,5.4,5.4,0.0,3.2400000000000007,3.2400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.386,-38.386,0.0,-38.386,-38.386,0.0,,,,0.0,0.0,0.0,-38.386,-38.386,0.0,-38.386,-38.386,0.0,0.001662669692231,0.001662669692231,0.0,0.0,0.0,0.0,0.001662669692231,0.00085,-0.0008126696922310001,-38.43430765887066,-38.32844016128412,0.10586749758653724,6.75,6.75,0.0,-38.386,-38.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
SC-4,SC,4,"McClain, Courtney","Timmons, William",-22.406,-22.406,0.0,0.7000000000000001,0.7000000000000001,0.0,5.4,5.4,0.0,3.7800000000000007,3.7800000000000007,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,0.1592045454545454,0.1592045454545454,0.0,0.1592045454545454,0.1592045454545454,0.0,0.0,0.0,0.0,0.0038749290142414,0.0038749290142414,0.0,-19.96679545454545,-19.96679545454545,0.0,-19.96292052553121,-19.96292052553121,0.0,,,,0.0,0.0,0.0,-19.96292052553121,-19.96292052553121,0.0,-19.96292052553121,-19.96292052553121,0.0,0.0346513240619378,0.0346513240619378,0.0,0.00715,0.00715,0.0,0.0346513240619378,0.0552,0.0205486759380622,-20.10746858591467,-19.806647766905428,0.3008208190092425,6.75,6.75,0.0,-19.96292052553121,-19.96292052553121,0.0,0.0,0.00715,0.00715,0.0,0.0,0.0,0.0,0.0,No component change,matched
SC-5,SC,5,"Dittmer, Mallory","Climer, Wes",-21.726,-21.726,0.0,0.7000000000000001,0.7000000000000001,0.0,5.4,5.4,0.0,3.7800000000000007,3.7800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039656018198052,0.0039656018198052,0.0,-17.945999999999998,-17.945999999999998,0.0,-17.942034398180194,-17.942034398180194,0.0,,,,0.0,0.0,0.0,-17.942034398180194,-17.942034398180194,0.0,-17.942034398180194,-17.942034398180194,0.0,0.0478642351246101,0.0478642351246101,0.0,0.01435,0.01435,0.0,0.0478642351246101,0.0756,0.027735764875389902,-17.977604328054877,-17.87808809865254,0.09951622940233662,6.75,6.75,0.0,-17.942034398180194,-17.942034398180194,0.0,0.0,0.01435,0.01435,0.0,0.0,0.0,0.0,0.0,No component change,matched
SC-6,SC,6,"Clyburn, Jim","Peterson, John",25.283999999999995,25.283999999999995,0.0,0.6000000000000001,0.6000000000000001,0.0,5.4,5.4,0.0,3.2400000000000007,3.2400000000000007,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,-0.1092374999999999,-0.1092374999999999,0.0,-0.1092374999999999,-0.1092374999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9147625,29.9147625,0.0,29.9147625,29.9147625,0.0,,,,0.0,0.0,0.0,29.9147625,29.9147625,0.0,29.9147625,29.9147625,0.0,0.9932120401928828,0.9932120401928828,0.0,0.99975,0.99975,0.0,0.9932120401928828,0.99205,-0.0011620401928827961,29.943095829733917,29.982311099010165,0.039215269276247966,6.75,6.75,0.0,29.9147625,29.9147625,0.0,0.0,0.99975,0.99975,0.0,0.0,0.0,0.0,0.0,No component change,matched
SC-7,SC,7,"Vincent, John","Fry, Russell",-24.365999999999993,-24.365999999999993,0.0,0.7000000000000001,0.7000000000000001,0.0,5.4,5.4,0.0,3.7800000000000007,3.7800000000000007,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,0.0,0.0,-0.0964772727272727,-0.0964772727272727,0.0,-0.0964772727272727,-0.0964772727272727,0.0,0.0,0.0,0.0,0.0036135779864399,0.0036135779864399,0.0,-22.182477272727265,-22.182477272727265,0.0,-22.178863694740823,-22.178863694740823,0.0,,,,0.0,0.0,0.0,-22.178863694740823,-22.178863694740823,0.0,-22.178863694740823,-22.178863694740823,0.0,0.0242101026677062,0.0242101026677062,0.0,0.00375,0.00375,0.0,0.0242101026677062,0.03545,0.011239897332293802,-22.223558325440433,-22.10988742100797,0.11367090443246397,6.75,6.75,0.0,-22.178863694740823,-22.178863694740823,0.0,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,No component change,matched
SD-AL,SD,AL,"Gronli, Nicole","Jackley, Marty",-28.605999999999995,-28.605999999999995,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070575680632877,0.0070575680632877,0.0,-25.635999999999996,-25.635999999999996,0.0,-25.628942431936707,-25.628942431936707,0.0,,,,0.0,0.0,0.0,-25.628942431936707,-25.628942431936707,0.0,-25.628942431936707,-25.628942431936707,0.0,0.0137687353844903,0.0137687353844903,0.0,0.0011,0.0011,0.0,0.0137687353844903,0.0199,0.006131264615509701,-25.65069515521134,-25.596561458204167,0.054133697007173964,6.75,6.75,0.0,-25.628942431936707,-25.628942431936707,0.0,0.0,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,No component change,matched
TN-1,TN,1,,,-57.056,-57.056,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.086,-54.086,0.0,-54.086,-54.086,0.0,,,,0.0,0.0,0.0,-54.086,-54.086,0.0,-54.086,-54.086,0.0,0.000121638749021,0.000121638749021,0.0,0.0,0.0,0.0,0.000121638749021,0.0,-0.000121638749021,-54.00886528347024,-53.96827767896384,0.040587604506406194,6.75,6.75,0.0,-54.086,-54.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No component change,matched
TN-2,TN,2,,,-32.75600000000001,-32.75600000000001,0.0,0.55,0.55,0.0,5.4,5.4,0.0,2.9700000000000006,2.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065041972646262,0.0065041972646262,0.0,-29.78600000000001,-29.78600000000001,0.0,-29.779495802735383,-29.779495802735383,0.0,,,,0.0,0.0,0.0,-29.779495802735383,-29.779495802735383,0.0,-29.779495802735383,-29.779495802735383,0.0,0.0069416543068351,0.0069416543068351,0.0,0.0002,0.0002,0.0,0.0069416543068351,0.0076,0.0006583456931648999,-29.765176715735212,-29.64978862353789,0.11538809219732116,6.75,6.75,0.0,-29.779495802735383,-29.779495802735383,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,No component change,matched
