cycle_from,cycle_to,transition,race_id,state,district,dem_vote_total_from,gop_vote_total_from,actual_winner_from,party_structure_from,district_margin_from,dem_vote_total_to,gop_vote_total_to,actual_winner_to,party_structure_to,district_margin_to,district_swing_dem,national_common_district_margin_from,national_common_district_margin_to,national_swing_dem,raw_swing_ratio,same_boundary_era,eligible_for_elasticity_estimation
2018,2020,2018_to_2020,IL-6,IL,6,169001,146445,D,D_vs_R,7.150510705477324,213777,183891,D,D_vs_R,7.515314282265608,0.364803576788284,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.07024461335153567,True,True
2018,2020,2018_to_2020,IL-7,IL,7,215746,30497,D,D_vs_R,75.2301588268499,249383,41390,D,D_vs_R,71.53105687254319,-3.6991019543067125,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7122791635318474,True,True
2018,2020,2018_to_2020,IL-9,IL,9,213368,76983,D,D_vs_R,46.97245747388506,262045,107125,D,D_vs_R,41.96440664192648,-5.0080508319585775,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9643233145708148,True,True
2018,2020,2018_to_2020,IL-10,IL,10,156540,82124,D,D_vs_R,31.180236650688833,202402,114442,D,D_vs_R,27.76129577962657,-3.418940871062265,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.658332853186116,True,True
2018,2020,2018_to_2020,IL-11,IL,11,145407,82358,D,D_vs_R,27.681601650824316,194557,112807,D,D_vs_R,26.597129136788954,-1.0844725140353617,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.20882019060627904,True,True
2018,2020,2018_to_2020,IL-12,IL,12,118724,134884,R,D_vs_R,-6.372038736948361,127577,194839,R,D_vs_R,-20.86186789737482,-14.48982916042646,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.7900835179986974,True,True
2018,2020,2018_to_2020,IL-13,IL,13,134458,136516,R,D_vs_R,-0.7594824595717671,151648,181373,R,D_vs_R,-8.925863534131482,-8.166381074559714,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.5724743877625507,True,True
2018,2020,2018_to_2020,IL-14,IL,14,156035,141164,D,D_vs_R,5.003718047503525,203209,197835,D,D_vs_R,1.3400025932316653,-3.6637154542718595,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.70546532953741,True,True
2018,2020,2018_to_2020,IL-15,IL,15,74309,181294,R,D_vs_R,-41.85592500870491,88559,244947,R,D_vs_R,-46.89210988707849,-5.036184878373582,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9697406551293563,True,True
2018,2020,2018_to_2020,IL-16,IL,16,104569,151254,R,D_vs_R,-18.248945560016104,119313,218839,R,D_vs_R,-29.432326291135347,-11.183380731119243,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.1534116039558384,True,True
2018,2020,2018_to_2020,IL-17,IL,17,142659,87090,D,D_vs_R,24.186829975320894,156011,143863,D,D_vs_R,4.0510347679358665,-20.135795207385026,3.5319557517418376,-1.6613759413609868,-5.193331693102825,3.877240353071812,True,True
2018,2020,2018_to_2020,IL-18,IL,18,95486,195927,R,D_vs_R,-34.46689063288186,110039,261840,R,D_vs_R,-40.81999790254357,-6.353107269661713,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2233201430401925,True,True
2018,2020,2018_to_2020,IN-1,IN,1,159611,85594,D,D_vs_R,30.185762933056015,185180,132247,D,D_vs_R,16.675645108954186,-13.51011782410183,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.60143557594143,True,True
2018,2020,2018_to_2020,IN-2,IN,2,103363,125499,R,D_vs_R,-9.672204210397533,114967,183601,R,D_vs_R,-22.9877280887436,-13.315523878346069,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.563965613063034,True,True
2018,2020,2018_to_2020,IN-3,IN,3,86610,158927,R,D_vs_R,-29.452587593723145,104762,220989,R,D_vs_R,-35.679706278722094,-6.227118684998949,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1990604592556797,True,True
2018,2020,2018_to_2020,IN-4,IN,4,87824,156539,R,D_vs_R,-28.120050907870667,112984,225531,R,D_vs_R,-33.24727116966752,-5.127220261796854,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9872699386034264,True,True
2018,2020,2018_to_2020,IN-5,IN,5,137142,180035,R,D_vs_R,-13.52336392613588,191226,208212,R,D_vs_R,-4.252474726991423,9.270889199144458,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-1.7851525277033562,True,True
2018,2020,2018_to_2020,IN-6,IN,6,79430,154260,R,D_vs_R,-32.02105353245753,91103,225319,R,D_vs_R,-42.41677253793984,-10.395719005482313,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.0017437013100263,True,True
2018,2020,2018_to_2020,IN-7,IN,7,141139,76457,D,D_vs_R,29.725730252394346,176422,106146,D,D_vs_R,24.870473655898756,-4.85525659649559,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9349020789378374,True,True
2018,2020,2018_to_2020,IN-8,IN,8,86895,157396,R,D_vs_R,-28.859434035637825,95691,214643,R,D_vs_R,-38.33031507988168,-9.470881044243853,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.8236618810275433,True,True
2018,2020,2018_to_2020,IN-9,IN,9,118090,153271,R,D_vs_R,-12.964648567775031,122566,222057,R,D_vs_R,-28.86951828519861,-15.904869717423578,3.5319557517418376,-1.6613759413609868,-5.193331693102825,3.06255611182058,True,True
2018,2020,2018_to_2020,KS-1,KS,1,71558,153082,R,D_vs_R,-36.29095441595442,84393,208229,R,D_vs_R,-42.31944283068259,-6.028488414728173,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1608132834524139,True,True
2018,2020,2018_to_2020,KS-2,KS,2,123859,126098,R,D_vs_R,-0.8957540696999884,136650,185464,R,D_vs_R,-15.15426215563434,-14.258508085934352,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.7455415768784484,True,True
2018,2020,2018_to_2020,KS-3,KS,3,170518,139762,D,D_vs_R,9.912337243779811,220049,178773,D,D_vs_R,10.34947921629198,0.437141972512169,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.08417370550252544,True,True
2018,2020,2018_to_2020,KS-4,KS,4,98445,144248,R,D_vs_R,-18.87281462588538,116166,203432,R,D_vs_R,-27.304926814310477,-8.432112188425098,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.6236421408676134,True,True
2018,2020,2018_to_2020,KY-1,KY,1,78849,172167,R,D_vs_R,-37.176116263505115,82141,246329,R,D_vs_R,-49.985691235120406,-12.809574971615291,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.4665428146304365,True,True
2018,2020,2018_to_2020,KY-2,KY,2,79964,171700,R,D_vs_R,-36.45177697247123,94643,255735,R,D_vs_R,-45.97663095285663,-9.524853980385402,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.8340546191253677,True,True
2018,2020,2018_to_2020,KY-3,KY,3,173002,101930,D,D_vs_R,25.850755823258115,230672,137425,D,D_vs_R,25.332181463038275,-0.5185743602198407,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.09985388780550075,True,True
2018,2020,2018_to_2020,KY-4,KY,4,90536,162946,R,D_vs_R,-28.566130928428844,125896,256613,R,D_vs_R,-34.17357500084965,-5.607444072420808,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0797392509837103,True,True
2018,2020,2018_to_2020,KY-5,KY,5,45890,172093,R,D_vs_R,-57.89579921370015,47056,250914,R,D_vs_R,-68.41561230996409,-10.519813096263938,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.0256385915490673,True,True
2018,2020,2018_to_2020,KY-6,KY,6,144736,154468,R,D_vs_R,-3.252630312428978,155011,216948,R,D_vs_R,-16.651566436085698,-13.39893612365672,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.580027026090326,True,True
2018,2020,2018_to_2020,LA-1,LA,1,44273,192555,R,D_vs_R,-62.61168442920601,94730,270330,R,D_vs_R,-48.1016819153016,14.51000251390441,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-2.7939679903702084,True,True
2018,2020,2018_to_2020,LA-3,LA,3,43729,136876,R,D_vs_R,-51.57498408128236,60852,230480,R,D_vs_R,-58.224980434693066,-6.649996353410707,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2804875071319735,True,True
2018,2020,2018_to_2020,LA-4,LA,4,72934,139326,R,D_vs_R,-31.278620559690946,78157,185265,R,D_vs_R,-40.66023338977003,-9.381612830079082,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.8064728741548786,True,True
2018,2020,2018_to_2020,LA-5,LA,5,67118,149018,R,D_vs_R,-37.89280823185402,50812,149183,R,D_vs_R,-49.1867296682417,-11.293921436387684,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.1746967272255975,True,True
2018,2020,2018_to_2020,LA-6,LA,6,55089,186553,R,D_vs_R,-54.404449557610015,95541,265706,R,D_vs_R,-47.10488945236916,7.299560105240857,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-1.4055640071931625,True,True
2018,2020,2018_to_2020,MA-2,MA,2,191332,93391,D,D_vs_R,34.398696276732124,249854,132220,D,D_vs_R,30.788276616571657,-3.610419660160467,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.6952029782644933,True,True
2018,2020,2018_to_2020,MA-5,MA,5,236243,74856,D,D_vs_R,51.87641233176577,294427,101351,D,D_vs_R,48.78391421453441,-3.092498117231358,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5954747934429938,True,True
2018,2020,2018_to_2020,MA-6,MA,6,217703,104798,D,D_vs_R,35.009193769941795,286377,150695,D,D_vs_R,31.043397884101477,-3.9657958858403184,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7636323116251604,True,True
2018,2020,2018_to_2020,MA-9,MA,9,192347,131463,D,D_vs_R,18.80238411414101,260262,154261,D,D_vs_R,25.571801805931155,6.769417691790146,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-1.3034826373174844,True,True
2018,2020,2018_to_2020,MD-1,MD,1,116631,183662,R,D_vs_R,-22.32186564455382,143877,250901,R,D_vs_R,-27.109920005674073,-4.788054361120253,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9219619781804398,True,True
2018,2020,2018_to_2020,MD-2,MD,2,167201,77782,D,D_vs_R,36.500083679275704,224836,106355,D,D_vs_R,35.77422091783895,-0.7258627614367512,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.13976822670517217,True,True
2018,2020,2018_to_2020,MD-3,MD,3,202407,82774,D,D_vs_R,41.9498493938937,260358,112117,D,D_vs_R,39.79891267870327,-2.150936715190433,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.4141727974061536,True,True
2018,2020,2018_to_2020,MD-4,MD,4,209642,53327,D,D_vs_R,59.44236773155771,282119,71671,D,D_vs_R,59.483874614884535,0.04150688332682506,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.007992342060868102,True,True
2018,2020,2018_to_2020,MD-5,MD,5,213796,82361,D,D_vs_R,44.38017673058547,274210,123525,D,D_vs_R,37.88577821916603,-6.4943985114194405,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2505264241150897,True,True
2018,2020,2018_to_2020,MD-6,MD,6,163346,105209,D,D_vs_R,21.648079536780177,215540,143599,D,D_vs_R,20.031519829369685,-1.6165597074104916,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.3112760368372806,True,True
2018,2020,2018_to_2020,MD-7,MD,7,202345,56266,D,D_vs_R,56.48599634199628,237084,92825,D,D_vs_R,43.72690651058322,-12.759089831413057,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.4568216677471586,True,True
2018,2020,2018_to_2020,MD-8,MD,8,217679,96525,D,D_vs_R,38.55902534659011,274716,127157,D,D_vs_R,36.717818813406225,-1.841206533183886,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.35453282054546237,True,True
2018,2020,2018_to_2020,ME-1,ME,1,201195,111188,D,D_vs_R,28.813027597532518,271004,165008,D,D_vs_R,24.310340082383053,-4.502687515149464,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.8670132741818527,True,True
2018,2020,2018_to_2020,ME-2,ME,2,139231,136326,D,D_vs_R,1.0542283447707734,197974,175228,D,D_vs_R,6.094822642965472,5.040594298194698,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.9705897092783473,True,True
2018,2020,2018_to_2020,MI-1,MI,1,145246,187251,R,D_vs_R,-12.633196690496456,153328,256581,R,D_vs_R,-25.1892493211908,-12.556052630694344,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.4177259171352032,True,True
2018,2020,2018_to_2020,MI-2,MI,2,131254,168970,R,D_vs_R,-12.562619910466852,154122,238711,R,D_vs_R,-21.53306875949831,-8.970448849031458,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.7273013508736517,True,True
2018,2020,2018_to_2020,MI-3,MI,3,134185,169107,R,D_vs_R,-11.51431623649816,189769,213649,R,D_vs_R,-5.919418568333589,5.594897668164571,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-1.0773233829056326,True,True
2018,2020,2018_to_2020,MI-4,MI,4,106540,178510,R,D_vs_R,-25.248202069812315,120802,242621,R,D_vs_R,-33.5198927970987,-8.271690727286384,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.592752247708706,True,True
2018,2020,2018_to_2020,MI-5,MI,5,164502,99265,D,D_vs_R,24.73281343003484,196599,150772,D,D_vs_R,13.192523267630285,-11.540290162404556,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.2221361631360885,True,True
2018,2020,2018_to_2020,MI-6,MI,6,134082,147436,R,D_vs_R,-4.743568794890558,152085,211496,R,D_vs_R,-16.340512843080358,-11.596944048189801,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.2330451304682706,True,True
2018,2020,2018_to_2020,MI-7,MI,7,136330,158730,R,D_vs_R,-7.591676269233377,159743,227524,R,D_vs_R,-17.50239498847049,-9.910718719237112,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.9083546564913942,True,True
2018,2020,2018_to_2020,MI-8,MI,8,172880,159782,D,D_vs_R,3.937329782181313,217922,202525,D,D_vs_R,3.6620549082286233,-0.2752748739526898,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.053005448182383126,True,True
2018,2020,2018_to_2020,MI-9,MI,9,181734,112123,D,D_vs_R,23.68873295514485,230318,153296,D,D_vs_R,20.077995067958938,-3.6107378871859126,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.695264254347796,True,True
2018,2020,2018_to_2020,MI-10,MI,10,106061,182808,R,D_vs_R,-26.568098342155096,138179,271607,R,D_vs_R,-32.560409579634246,-5.99231123747915,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.153847200909088,True,True
2018,2020,2018_to_2020,MI-11,MI,11,181912,158463,D,D_vs_R,6.889166360631656,226128,215405,D,D_vs_R,2.428584046945528,-4.460582313686128,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.8589057232008023,True,True
2018,2020,2018_to_2020,MI-12,MI,12,200588,85115,D,D_vs_R,40.417146477285854,254957,117719,D,D_vs_R,36.82501690476446,-3.5921295725213938,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.6916811374270663,True,True
2018,2020,2018_to_2020,MI-14,MI,14,214334,45899,D,D_vs_R,64.72468902867814,271370,62664,D,D_vs_R,62.480466060341165,-2.2442229683369774,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.4321354962398207,True,True
2018,2020,2018_to_2020,MN-1,MN,1,144885,146200,R,D_vs_R,-0.45175807753748903,167890,179234,R,D_vs_R,-3.2679964508360126,-2.8162383732985234,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5422797039978636,True,True
2018,2020,2018_to_2020,MN-2,MN,2,177958,159344,D,D_vs_R,5.518496777368649,204534,194954,D,D_vs_R,2.3980695289971163,-3.120427248371533,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.6008526766190805,True,True
2018,2020,2018_to_2020,MN-3,MN,3,202404,160839,D,D_vs_R,11.44275319827223,246666,196625,D,D_vs_R,11.288521535515045,-0.15423166275718536,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.02969801889642786,True,True
2018,2020,2018_to_2020,MN-4,MN,4,216865,97747,D,D_vs_R,37.86187430867227,245813,112730,D,D_vs_R,37.11772367610022,-0.744150632572051,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.14328964074456188,True,True
2018,2020,2018_to_2020,MN-5,MN,5,267703,74440,D,D_vs_R,56.486030694767976,255924,102878,D,D_vs_R,42.654723217819296,-13.83130747694868,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.6632821268315685,True,True
2018,2020,2018_to_2020,MN-6,MN,6,122332,192931,R,D_vs_R,-22.393684003514526,140853,270901,R,D_vs_R,-31.583906895865006,-9.19022289235048,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.7696198578180282,True,True
2018,2020,2018_to_2020,MN-7,MN,7,146672,134668,D,D_vs_R,4.266723537356935,144840,194066,R,D_vs_R,-14.524971526027866,-18.7916950633848,3.5319557517418376,-1.6613759413609868,-5.193331693102825,3.618427663371036,True,True
2018,2020,2018_to_2020,MN-8,MN,8,141950,159364,R,D_vs_R,-5.77935310008828,147853,223432,R,D_vs_R,-20.356060708081394,-14.576707607993114,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.8068123642770963,True,True
2018,2020,2018_to_2020,MO-1,MO,1,219781,45867,D,D_vs_R,65.46783713786665,249087,59940,D,D_vs_R,61.207273150889726,-4.260563986976926,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.8203912707203564,True,True
2018,2020,2018_to_2020,MO-2,MO,2,177611,192477,R,D_vs_R,-4.01688247119604,204540,233157,R,D_vs_R,-6.538084565350003,-2.5212020941539626,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.4854691059888064,True,True
2018,2020,2018_to_2020,MO-3,MO,3,106589,211243,R,D_vs_R,-32.92745853155126,116095,282866,R,D_vs_R,-41.8013289519527,-8.873870420401438,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.7087047284475734,True,True
2018,2020,2018_to_2020,MO-4,MO,4,95968,190138,R,D_vs_R,-32.9143743927076,107635,245247,R,D_vs_R,-38.996605097454676,-6.082230704747076,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1711616095742128,True,True
2018,2020,2018_to_2020,MO-5,MO,5,175019,101069,D,D_vs_R,26.784938135666888,207180,135934,D,D_vs_R,20.764527241674777,-6.020410893992111,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1592579195331805,True,True
2018,2020,2018_to_2020,MO-6,MO,6,97660,199796,R,D_vs_R,-34.33650691194664,118926,258709,R,D_vs_R,-37.01537198617713,-2.6788650742304867,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5158278408806897,True,True
2018,2020,2018_to_2020,MO-7,MO,7,89190,196343,R,D_vs_R,-37.52736111062469,98111,254318,R,D_vs_R,-44.32297001665584,-6.795608906031148,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.3085258765690397,True,True
2018,2020,2018_to_2020,MO-8,MO,8,66151,194042,R,D_vs_R,-49.15235997893871,70561,253811,R,D_vs_R,-56.4937787478574,-7.341418768918686,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.4136240861851168,True,True
2018,2020,2018_to_2020,MS-1,MS,1,76601,158245,R,D_vs_R,-34.76490977065822,104008,228787,R,D_vs_R,-37.4942532189486,-2.729343448290379,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.525547684912014,True,True
2018,2020,2018_to_2020,MS-3,MS,3,94461,160284,R,D_vs_R,-25.838779956427015,120782,221064,R,D_vs_R,-29.335431744118697,-3.4966517876916825,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.6732964490474441,True,True
2018,2020,2018_to_2020,MT-AL,MT,AL,233284,256661,R,D_vs_R,-4.771351886436233,262340,339169,R,D_vs_R,-12.772709967764406,-8.001358081328174,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.5406984483495714,True,True
2018,2020,2018_to_2020,NC-1,NC,1,190457,82218,D,D_vs_R,39.695241587971026,188870,159748,D,D_vs_R,8.353556041283008,-31.34168554668802,3.5319557517418376,-1.6613759413609868,-5.193331693102825,6.0349862860314465,True,True
2018,2020,2018_to_2020,NC-2,NC,2,151977,170072,R,D_vs_R,-5.61871019627448,311887,172544,D,D_vs_R,28.764261576984133,34.38297177325861,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-6.620599993434282,True,True
2018,2020,2018_to_2020,NC-4,NC,4,247067,82052,D,D_vs_R,50.138399788526335,332421,161298,D,D_vs_R,34.65999890626044,-15.478400882265895,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.9804375682035666,True,True
2018,2020,2018_to_2020,NC-5,NC,5,120468,159917,R,D_vs_R,-14.069582894948018,119846,257843,R,D_vs_R,-36.537203889972965,-22.467620995024944,3.5319557517418376,-1.6613759413609868,-5.193331693102825,4.326244176712959,True,True
2018,2020,2018_to_2020,NC-6,NC,6,123651,160709,R,D_vs_R,-13.032072021381348,253531,153598,D,D_vs_R,24.545782786291323,37.57785480767267,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-7.235789475488188,True,True
2018,2020,2018_to_2020,NC-7,NC,7,120838,156809,R,D_vs_R,-12.955659524504137,179045,272443,R,D_vs_R,-20.68670706641151,-7.731047541907374,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.4886489057063015,True,True
2018,2020,2018_to_2020,NC-8,NC,8,114119,141402,R,D_vs_R,-10.677400291952521,177781,202774,R,D_vs_R,-6.567513237245602,4.1098870547069195,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.7913777315947661,True,True
2018,2020,2018_to_2020,NC-9,NC,9,138341,139246,R,D_vs_R,-0.32602391322360197,179463,224661,R,D_vs_R,-11.184190990883986,-10.858167077660383,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.090790213165265,True,True
2018,2020,2018_to_2020,NC-10,NC,10,113259,164969,R,D_vs_R,-18.585476659430395,128189,284095,R,D_vs_R,-37.81519535077762,-19.229718691347227,3.5319557517418376,-1.6613759413609868,-5.193331693102825,3.70277113570194,True,True
2018,2020,2018_to_2020,NC-11,NC,11,116508,178012,R,D_vs_R,-20.882792340078772,190609,245351,R,D_vs_R,-12.556656573997614,8.326135766081158,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-1.6032358913525506,True,True
2018,2020,2018_to_2020,NC-13,NC,13,130402,147570,R,D_vs_R,-6.176161627789849,124684,267181,R,D_vs_R,-36.36379875722506,-30.187637129435213,3.5319557517418376,-1.6613759413609868,-5.193331693102825,5.812768933963317,True,True
2018,2020,2018_to_2020,NE-1,NE,1,93069,141712,R,D_vs_R,-20.718456774611234,119622,189006,R,D_vs_R,-22.481433959329678,-1.7629771847184443,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.3394693982400208,True,True
2018,2020,2018_to_2020,NE-2,NE,2,121770,126715,R,D_vs_R,-1.9900597621586815,155706,171071,R,D_vs_R,-4.701983309718861,-2.711923547560179,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5221934025823612,True,True
2018,2020,2018_to_2020,NE-3,NE,3,49654,163650,R,D_vs_R,-53.44297340884371,50690,225157,R,D_vs_R,-63.24774240792903,-9.804768999085319,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.8879535486067385,True,True
2018,2020,2018_to_2020,NH-1,NH,1,155884,130996,D,D_vs_R,8.675404350250975,205606,185159,D,D_vs_R,5.232556651696032,-3.442847698554943,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.662936223220121,True,True
2018,2020,2018_to_2020,NH-2,NH,2,155358,117990,D,D_vs_R,13.67048597392335,208289,168886,D,D_vs_R,10.446874792868032,-3.2236111810553183,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.6207212193545314,True,True
2018,2020,2018_to_2020,NJ-1,NJ,1,169628,87617,D,D_vs_R,31.880503022410544,240567,144463,D,D_vs_R,24.96013297665117,-6.920370045759373,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.3325492101631404,True,True
2018,2020,2018_to_2020,NJ-2,NJ,2,136685,116866,D,D_vs_R,7.8165733915464735,173849,195526,R,D_vs_R,-5.868561759729272,-13.685135151275745,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.635135970508246,True,True
2018,2020,2018_to_2020,NJ-3,NJ,3,153473,149500,D,D_vs_R,1.3113379740108855,229840,196327,D,D_vs_R,7.863818643864963,6.552480669854078,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-1.2617104119415896,True,True
2018,2020,2018_to_2020,NJ-4,NJ,4,126766,163065,R,D_vs_R,-12.524195134405913,162420,254103,R,D_vs_R,-22.011509568499218,-9.487314434093305,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.82682620613146,True,True
2018,2020,2018_to_2020,NJ-5,NJ,5,169546,128255,D,D_vs_R,13.865299310613464,225175,193333,D,D_vs_R,7.608456708115496,-6.256842602497968,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2047839368333768,True,True
2018,2020,2018_to_2020,NJ-6,NJ,6,140752,80443,D,D_vs_R,27.265082845453108,199648,126760,D,D_vs_R,22.330335040807824,-4.9347478046452835,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9502084781526737,True,True
2018,2020,2018_to_2020,NJ-7,NJ,7,166985,150785,D,D_vs_R,5.098026874783648,219629,214318,D,D_vs_R,1.2238821791601278,-3.8741446956235204,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7459844517092382,True,True
2018,2020,2018_to_2020,NJ-8,NJ,8,119881,28725,D,D_vs_R,61.34072648479873,176758,58686,D,D_vs_R,50.148655306569715,-11.192071178229014,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.155084989678786,True,True
2018,2020,2018_to_2020,NJ-9,NJ,9,140832,57854,D,D_vs_R,41.76338544235628,203674,98629,D,D_vs_R,34.74824927308032,-7.015136169275962,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.3507968648705118,True,True
2018,2020,2018_to_2020,NJ-10,NJ,10,175253,20191,D,D_vs_R,79.33832709113608,241522,40298,D,D_vs_R,71.40160386062026,-7.936723230515824,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.528252709345804,True,True
2018,2020,2018_to_2020,NJ-11,NJ,11,183684,136322,D,D_vs_R,14.800347493484496,235163,206013,D,D_vs_R,6.607340381163073,-8.193007112321423,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.5776013542910068,True,True
2018,2020,2018_to_2020,NJ-12,NJ,12,173334,79041,D,D_vs_R,37.36225854383358,230883,114591,D,D_vs_R,33.6615780058702,-3.700680537963386,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7125831271047441,True,True
2018,2020,2018_to_2020,NM-1,NM,1,147336,90507,D,D_vs_R,23.89349276623655,186953,134337,D,D_vs_R,16.376482305705125,-7.517010460531427,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.447435077277009,True,True
2018,2020,2018_to_2020,NM-2,NM,2,101489,97767,D,D_vs_R,1.8679487694222507,122546,142283,R,D_vs_R,-7.452733650770875,-9.320682420193126,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.794740442358374,True,True
2018,2020,2018_to_2020,NM-3,NM,3,155201,76427,D,D_vs_R,34.00884176351737,186282,131166,D,D_vs_R,17.36221365388977,-16.646628109627596,3.5319557517418376,-1.6613759413609868,-5.193331693102825,3.2053851156350555,True,True
